eps_m,t_s,min_samples,n_trajectories,n_points_mean,n_points_median,n_points_std,n_points_min,n_points_max,step_n_stops_mean,step_n_stops_median,step_n_stops_std,step_n_stops_min,step_n_stops_max,step_n_moves_mean,step_n_moves_median,step_n_moves_std,step_n_moves_min,step_n_moves_max,step_mean_stop_s_mean,step_mean_stop_s_median,step_mean_stop_s_std,step_mean_stop_s_min,step_mean_stop_s_max,step_mean_move_pts_mean,step_mean_move_pts_median,step_mean_move_pts_std,step_mean_move_pts_min,step_mean_move_pts_max,step_wall_s_mean,step_wall_s_median,step_wall_s_std,step_wall_s_min,step_wall_s_max,step_wall_p25_s_mean,step_wall_p25_s_median,step_wall_p25_s_std,step_wall_p25_s_min,step_wall_p25_s_max,step_wall_p75_s_mean,step_wall_p75_s_median,step_wall_p75_s_std,step_wall_p75_s_min,step_wall_p75_s_max,stss_n_stops_mean,stss_n_stops_median,stss_n_stops_std,stss_n_stops_min,stss_n_stops_max,stss_n_moves_mean,stss_n_moves_median,stss_n_moves_std,stss_n_moves_min,stss_n_moves_max,stss_mean_stop_s_mean,stss_mean_stop_s_median,stss_mean_stop_s_std,stss_mean_stop_s_min,stss_mean_stop_s_max,stss_mean_move_pts_mean,stss_mean_move_pts_median,stss_mean_move_pts_std,stss_mean_move_pts_min,stss_mean_move_pts_max,stss_wall_s_mean,stss_wall_s_median,stss_wall_s_std,stss_wall_s_min,stss_wall_s_max,stss_wall_p25_s_mean,stss_wall_p25_s_median,stss_wall_p25_s_std,stss_wall_p25_s_min,stss_wall_p25_s_max,stss_wall_p75_s_mean,stss_wall_p75_s_median,stss_wall_p75_s_std,stss_wall_p75_s_min,stss_wall_p75_s_max,f1_mean,f1_median,f1_std,f1_min,f1_max,precision_mean,precision_median,precision_std,precision_min,precision_max,recall_mean,recall_median,recall_std,recall_min,recall_max,matched_iou_mean_mean,matched_iou_mean_median,matched_iou_mean_std,matched_iou_mean_min,matched_iou_mean_max,passes_plan_heuristic,step_ms_per_point_median
10.0,15.0,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,6.58,7.0,1.9184379167447771,1.0,10.0,6.83,7.0,1.8589396347532552,1.0,10.0,56.70827777777778,46.214285714285715,32.651656080194456,25.333333333333332,244.5,64.61015476190477,48.54464285714286,69.68981556880101,7.0,620.0,0.015322295,0.0082976,0.027324301233829302,0.0026316,0.2574031,0.014440713,0.0080905,0.02556318475214017,0.0026041999999999997,0.2416916,0.016354361,0.00885155,0.029147991074171455,0.002754,0.2755882,6.88,7.0,2.5476469634753265,0.0,14.0,7.2,7.0,2.3910607932822865,1.0,12.0,30.661844516594517,22.82857142857143,33.032513315368575,0.0,294.3333333333333,94.11468253968253,71.21428571428572,93.0435676029288,34.666666666666664,674.0,0.2814744885,0.26326997500000004,0.13057346332491868,0.039216,0.8260381000000001,0.27665942175,0.2598490375000001,0.12806344189988778,0.03907,0.81176475,0.28628955525,0.26889881250000003,0.13318931783368446,0.039362,0.8403114500000001,0.4351699080932827,0.4365079365079365,0.2290091860992289,0.0,0.8571428571428571,0.44263888888888886,0.42857142857142855,0.23219536984392755,0.0,1.0,0.44819083694083695,0.42857142857142855,0.25652547655852254,0.0,1.0,0.7331211573843919,0.787894372549545,0.22491608370106292,0.0,0.9536842105263157,0,0.01223834808259587
15.0,15.0,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,6.69,7.0,2.0533048010611106,1.0,10.0,6.81,7.0,2.1115124552047635,0.0,10.0,72.88201984126984,49.25,91.93868573981624,27.0,677.0,58.33662698412699,42.75,70.17238246099924,0.0,618.0,0.022722377,0.014645900000000002,0.026527075136504374,0.0038229,0.19585170000000002,0.02086872,0.013496049999999999,0.02381198076996307,0.0038201,0.1726789,0.02476174,0.01639215,0.03049728288057111,0.0039203,0.2438466,7.35,8.0,2.595158662750408,0.0,14.0,7.61,8.0,2.4116510124934343,1.0,13.0,30.702113025863024,23.68888888888889,32.48639689581159,0.0,295.0,86.88235311910312,65.83035714285714,92.48916515214331,27.46153846153846,674.0,0.3722956185,0.3622275,0.16069135130106696,0.0346837,0.9870618999999999,0.36566199875,0.3573156875,0.159400091213595,0.0337644,0.9722921,0.37892923825,0.366217375,0.16217201329341,0.035603,1.0018317,0.4060608796947806,0.4,0.2253824123906816,0.0,0.888888888888889,0.4205277777777778,0.42857142857142855,0.23360214511841249,0.0,1.0,0.41024888999889,0.4,0.24439369518320145,0.0,1.0,0.7212188321984242,0.7923052331300413,0.24422976724624842,0.0,0.9473504273504273,0,0.02160162241887906
20.0,15.0,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,6.57,7.0,2.189299043764991,1.0,10.0,6.71,7.0,2.212430447460097,0.0,10.0,82.69879761904762,53.7,99.43574615561191,28.25,677.0,54.66019444444444,39.1875,69.624530405007,0.0,617.0,0.017451148,0.011565900000000002,0.027642797629471864,0.00288,0.2492413,0.016988412,0.01077765,0.02655677015595112,0.0028739,0.2372075,0.018191093000000002,0.0120708,0.028692590132484708,0.0029568000000000003,0.25933510000000004,7.71,8.0,2.6525954509239864,0.0,14.0,7.91,8.0,2.4457549287933924,1.0,13.0,30.932293845043844,23.86111111111111,32.31010660600623,0.0,295.6666666666667,82.33521786546787,61.5,92.56626672175527,25.23076923076923,674.0,0.3240584575,0.31530815,0.13870701160915802,0.0369701,0.8062983000000001,0.31963924425,0.3133566,0.13582775768691183,0.0358613,0.79873645,0.32847767075,0.31725970000000003,0.14180835981770812,0.0380789,0.81386015,0.38369702579841897,0.4,0.2284572743955414,0.0,0.8571428571428571,0.40703968253968253,0.42857142857142855,0.2383540468478829,0.0,1.0,0.38101451326451324,0.38181818181818183,0.24652563384345152,0.0,1.0,0.6921704456204467,0.791616366234234,0.28202761212132504,0.0,1.0,0,0.017058849557522127
30.0,15.0,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,6.54,7.0,2.231183949875451,1.0,11.0,6.46,7.0,2.280439440196569,0.0,11.0,89.9467417027417,58.29166666666667,100.30688096664062,27.6,677.0,49.393483044733046,33.5,69.53878983993907,0.0,614.0,0.02080638,0.01345175,0.022095559120458044,0.0037736,0.1333828,0.019643812,0.0123224,0.020770532651940083,0.0037368,0.1208543,0.022455014,0.01396125,0.024246245292899236,0.0038039999999999997,0.1376598,8.22,9.0,2.7545371203660967,0.0,14.0,8.28,9.0,2.5269456949951548,1.0,13.0,31.38046706071706,24.57777777777778,31.99461929254404,0.0,297.0,73.98336996336997,55.30357142857143,75.10132946413245,25.666666666666668,647.0,0.4174556265,0.393364025,0.17859539032979446,0.0368665,1.1539915,0.40199827675,0.3815238375,0.16662921982285878,0.03683965,1.1009431500000002,0.43291297624999997,0.4044729375,0.1925186225891717,0.03689335,1.2523402,0.3638830546818163,0.3693181818181818,0.23418066332883097,0.0,0.8571428571428571,0.39623629148629147,0.42857142857142855,0.24771292676322487,0.0,1.0,0.3526505161505161,0.3333333333333333,0.24461353917307366,0.0,1.0,0.666132472943757,0.7799972400462669,0.3026896872730986,0.0,1.0,0,0.019840339233038348
10.0,10.0,5,100,729.34,678.0,144.64091517767145,641.0,1527.0,7.66,8.0,2.4046251729161914,1.0,12.0,7.81,8.0,2.3728046738410686,1.0,12.0,57.23363780663781,42.97222222222222,45.51518393411002,23.857142857142858,314.0,53.47638672438672,36.24107142857143,69.73862223245281,1.5,619.0,0.017703318,0.01010005,0.027676490003160196,0.0028696,0.2440288,0.0167689,0.0096173,0.026973641180510825,0.0025634,0.24181629999999998,0.018957958,0.010763100000000001,0.02836690366773187,0.0030044,0.24586129999999998,9.04,9.0,3.3391464463091447,2.0,16.0,9.28,9.0,3.0881984549199064,2.0,16.0,23.957807706182706,17.0,24.696891182873397,11.0,193.8,68.05399766899767,53.522222222222226,46.3223617560248,27.8125,324.5,0.3381063685,0.31841335,0.1484740196149593,0.03598345000000001,0.85266525,0.33110902825,0.31477120000000003,0.14302384771505305,0.035566525,0.831929125,0.34510370875,0.3190634375,0.1543519487458694,0.036400375,0.8734013750000001,0.28253968893213743,0.25,0.17913844826875283,0.0,0.8,0.30208152958152956,0.2857142857142857,0.19498531089801405,0.0,1.0,0.2782326701076701,0.25,0.18372784371261158,0.0,0.75,0.6809933434842212,0.7610886798386799,0.2628768935684069,0.0,1.0,0,0.014896828908554571
20.0,10.0,5,100,729.34,678.0,144.64091517767145,641.0,1527.0,7.47,8.0,2.4800415441290617,1.0,12.0,7.48,8.0,2.524546163834865,0.0,12.0,78.14795779220779,51.70833333333333,98.90846354067472,21.0,677.0,43.92096464646465,31.266666666666666,47.56065608099784,0.0,301.5,0.016660747,0.010095550000000002,0.029237876460030596,0.0032053999999999997,0.2725057,0.016248289,0.00991415,0.027947819174043428,0.0031347,0.2580408,0.017742865,0.0102486,0.0344175882518167,0.0038861,0.3270165,10.56,11.0,3.266975866628236,2.0,18.0,10.68,11.0,3.021405118299909,2.0,18.0,22.713983213681743,17.035714285714285,20.243103550166886,11.666666666666666,154.0,54.79401132201132,43.31818181818181,41.26545915723201,23.22222222222222,324.0,0.354134387,0.3529635,0.13574339852811446,0.0321296,0.8252322,0.350469192,0.3498818875,0.13422123463513785,0.0320374,0.8213289999999999,0.357799582,0.3576195125,0.1373557810114081,0.0322218,0.8291354000000001,0.25202720739349493,0.2330316742081448,0.17214590113652464,0.0,0.8,0.29274098124098125,0.2857142857142857,0.19471416528884025,0.0,1.0,0.2348791314894256,0.2,0.1803968466792178,0.0,1.0,0.6770832541575506,0.7419271375078011,0.26004706879341416,0.0,1.0,0,0.014890191740412981
15.0,10.0,5,100,729.34,678.0,144.64091517767145,641.0,1527.0,7.49,8.0,2.397368085499959,1.0,12.0,7.46,8.0,2.4012622943070183,0.0,12.0,72.42645418470418,48.4375,96.15917239749545,24.0,677.0,50.24494444444444,34.72222222222222,69.87815306851422,0.0,618.0,0.018064437,0.0108796,0.019322188376854146,0.0032029000000000003,0.125274,0.016121538,0.010564899999999999,0.01673451571240239,0.0030959,0.1212901,0.019464205,0.011463399999999999,0.020552692145127824,0.0035876999999999997,0.1257217,9.69,10.0,3.5009233991141033,2.0,17.0,9.88,10.0,3.2420220651172427,2.0,17.0,23.904900277010572,17.225,24.541771137679707,11.0,193.8,63.344372780813956,48.85454545454545,46.98315843891739,25.41176470588235,324.5,0.3743741275,0.35175,0.14920120063299303,0.046297850000000015,0.7705989,0.36978748925,0.35148808750000005,0.14816407967738404,0.04465332500000001,0.7682815,0.37896076575,0.35272737499999995,0.15040089530444412,0.04794237500000001,0.7729162999999999,0.2608312808271282,0.2222222222222222,0.16967652639954917,0.0,0.8,0.29242388167388167,0.26136363636363635,0.18863551289291097,0.0,1.0,0.25204332024184967,0.2222222222222222,0.18419667415957003,0.0,1.0,0.6864131309094222,0.7558110162447893,0.2373617506824285,0.0,0.9655172413793104,0,0.01604660766961652
50.0,15.0,8,100,729.34,678.0,144.64091517767145,641.0,1527.0,5.59,6.0,2.216079894997042,1.0,10.0,5.39,6.0,2.3990528434060274,0.0,10.0,124.86279761904761,77.7875,134.35670831764614,37.0,711.0,46.92087301587301,31.571428571428573,68.79000095155246,0.0,599.0,0.022514552,0.01374995,0.02622123935861372,0.0046661,0.1831981,0.021935786999999998,0.013189550000000001,0.02590065987159734,0.0042007,0.18180839999999998,0.02313704,0.01425885,0.026866329320910137,0.0047975,0.18400929999999996,9.2,10.0,2.581988897471611,0.0,14.0,9.13,9.0,2.4563050184035253,1.0,14.0,29.510098873348873,24.95,19.70108990028928,0.0,157.66666666666666,61.28651018426019,44.29166666666667,66.29104877981587,21.5,647.0,0.3777332885,0.36924982500000003,0.12123053134655841,0.039249599999999996,0.950071,0.37398607875,0.363935175,0.11762836182970705,0.0387836,0.927131,0.38148049825,0.3724039,0.12524782840926724,0.0397156,0.9730109999999998,0.24140635216177012,0.20526315789473687,0.19833995923567357,0.0,0.875,0.3004484126984127,0.26785714285714285,0.2337342701660632,0.0,1.0,0.2084611777111777,0.17424242424242425,0.1800726427174019,0.0,0.875,0.5988015721367644,0.7497141153391154,0.33370984301128764,0.0,0.9505882352941176,0,0.020280162241887906
30.0,10.0,5,100,729.34,678.0,144.64091517767145,641.0,1527.0,6.91,7.0,2.6018447224221433,1.0,12.0,6.67,7.0,2.6932575746920984,0.0,12.0,94.7358603896104,57.5,107.16973781123677,25.666666666666668,677.0,44.54694805194805,28.292857142857144,67.86050205576635,0.0,601.0,0.022166172,0.01426455,0.029457331756569227,0.0033304000000000003,0.2081816,0.020803592,0.0133803,0.025890760733425562,0.0033003,0.17524220000000001,0.023045959,0.01512475,0.02994485723975845,0.0037315,0.2086383,11.13,12.0,3.0373267086952525,2.0,18.0,11.17,11.5,2.7854419521301943,3.0,18.0,22.0151617965368,17.074175824175825,15.953597971837294,12.5,128.375,48.99260137085137,40.02797202797203,30.65223983644513,23.22222222222222,209.66666666666666,0.511431987,0.454816675,0.23688924031335556,0.0436899,1.8077871,0.4958349535,0.4449276375,0.22057760634499846,0.04353579999999999,1.6749337,0.5270290205,0.46190995,0.25419974471333323,0.043844,1.9406405,0.20252095029975634,0.18614718614718617,0.1697602493304068,0.0,0.6956521739130435,0.25165945165945164,0.25,0.2070348202636654,0.0,1.0,0.18106869845840434,0.16666666666666666,0.16317692250563828,0.0,0.7,0.5944233042093613,0.7494655666394796,0.33949187285394755,0.0,1.0,0,0.0210391592920354
50.0,10.0,5,100,729.34,678.0,144.64091517767145,641.0,1527.0,6.03,6.0,2.687250105835542,1.0,12.0,5.67,6.0,2.6970054474988334,0.0,11.0,127.68149927849927,77.60714285714286,137.64998353381486,29.0,711.0,39.64774963924964,22.934343434343432,68.12820705007016,0.0,599.0,0.022065464,0.01352615,0.025366870284077143,0.0035031000000000003,0.1820556,0.021632019,0.01316225,0.025164553028596184,0.0034969000000000003,0.18059900000000004,0.02268683,0.0137155,0.026060615298849843,0.0035165,0.182246,11.51,12.0,2.5445326613440167,5.0,18.0,11.52,12.0,2.3375719078228214,5.0,18.0,22.133154165279166,17.644444444444446,15.213581629497947,12.571428571428571,128.375,43.16500690975691,39.269230769230774,14.409599349520384,23.22222222222222,118.2,0.4163389675,0.38168884999999997,0.11161768924315167,0.1538711,0.8449243500000001,0.40874987825,0.3788015375,0.10562192498196907,0.15340049999999997,0.8445121250000002,0.42392805675,0.3861595375,0.11886482425720847,0.15434169999999997,0.8453365749999999,0.15697079120383065,0.125,0.1568334178189342,0.0,0.6363636363636365,0.2056024531024531,0.2,0.18662134393139457,0.0,0.7,0.1348226618153089,0.1,0.14485508670945618,0.0,0.5833333333333334,0.5073108246399767,0.7183334041679063,0.38294046353447914,0.0,1.0,0,0.019950073746312687
