trajectory,eps_m,t_s,min_samples,n_points,step_n_stops,step_n_moves,step_mean_stop_s,step_mean_move_pts,step_wall_s,step_wall_p25_s,step_wall_p75_s,stss_n_stops,stss_n_moves,stss_mean_stop_s,stss_mean_move_pts,stss_wall_s,stss_wall_p25_s,stss_wall_p75_s,f1,precision,recall,matched_iou_mean
4579744,15.0,10.0,5,678,8,8,50.375,33.375,0.008356299999999999,0.0080409,0.009181,10,10,13.3,53.5,0.36630999999999997,0.36096455,0.37165544999999994,0.11111111111111112,0.125,0.1,0.6111111111111112
4605892,15.0,10.0,5,678,1,0,677.0,0.0,0.047680400000000005,0.037503800000000004,0.0481144,13,11,13.692307692307692,44.27272727272727,0.5292468,0.5287196999999999,0.5297739,0.0,0.0,0.0,0.0
4668185,15.0,10.0,5,641,9,8,36.666666666666664,37.75,0.009385899999999999,0.006089600000000001,0.009423299999999999,9,9,15.222222222222221,55.0,0.3268668,0.314111,0.33962260000000005,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.7047619047619047
4705097,15.0,10.0,5,659,9,9,33.44444444444444,38.77777777777778,0.012768799999999999,0.012548799999999999,0.0127767,6,7,18.333333333333332,77.57142857142857,0.32602594999999995,0.325903875,0.32614802499999995,0.5333333333333333,0.4444444444444444,0.6666666666666666,0.762249373433584
4724133,15.0,10.0,5,650,6,5,40.666666666666664,80.0,0.0087201,0.0085071,0.0091041,5,5,16.2,112.8,0.19509569999999998,0.19262824999999997,0.19756315000000002,0.1818181818181818,0.16666666666666666,0.2,0.8695652173913043
4749525,15.0,10.0,5,805,5,6,70.0,75.0,0.0102089,0.010098600000000001,0.0102357,10,11,32.7,42.54545454545455,0.41595784999999996,0.411575225,0.42034047500000005,0.4,0.6,0.3,0.7805547231378817
4754626,15.0,10.0,5,1144,10,10,85.6,27.8,0.050829400000000004,0.041042699999999994,0.056106699999999995,14,13,52.642857142857146,30.23076923076923,0.7705989,0.7682815,0.7729162999999999,0.5,0.6,0.42857142857142855,0.8568704178387296
4754956,15.0,10.0,5,647,8,8,39.625,40.25,0.0111491,0.010482,0.012679,9,9,20.11111111111111,50.77777777777778,0.34214085000000005,0.33842267500000006,0.345859025,0.35294117647058826,0.375,0.3333333333333333,0.7283432147562583
4775763,15.0,10.0,5,718,10,10,44.5,26.3,0.017093599999999997,0.0162634,0.017357,11,12,19.545454545454547,41.0,0.4187762,0.41787645000000007,0.41967594999999996,0.1904761904761905,0.2,0.18181818181818182,0.771255060728745
4785421,15.0,10.0,5,773,12,12,41.25,22.166666666666668,0.0139869,0.012403299999999999,0.021379,14,14,23.0,31.214285714285715,0.5208270500000001,0.518427175,0.523226925,0.4615384615384615,0.5,0.42857142857142855,0.7529645191409897
4789937,15.0,10.0,5,678,10,9,37.4,32.666666666666664,0.0074759,0.006810600000000001,0.0085754,9,9,14.222222222222221,60.111111111111114,0.41185065000000004,0.41039242500000006,0.41330887499999996,0.2105263157894737,0.2,0.2222222222222222,0.6955128205128205
4792515,15.0,10.0,5,705,8,5,77.375,15.6,0.0251851,0.023279900000000006,0.0275624,11,11,13.454545454545455,49.63636363636363,0.5358259000000001,0.5345434,0.5371084,0.10526315789473685,0.125,0.09090909090909091,0.7058823529411765
