trajectory,strategy,capacity,dp_epsilon_m,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_mean_sed_m,move_max_sed_m,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point,eviction_hit_rate
10935148,squish_dp,50,15.0,237,2,3,66,4,16.5,20.54641712988889,52.437392740925276,5.631818181818182,5.542424242424243,6.359090909090909,0.5
10935358,squish_dp,50,15.0,636,4,3,506,16,31.625,29.215074717713414,115.87804712825395,10.048418972332016,9.910276679841898,10.129644268774705,0.5
10935638,squish_dp,50,15.0,228,1,0,228,3,76.0,59.5064325836824,113.75511209389879,8.60438596491228,8.31140350877193,8.647368421052631,1.0
10935844,squish_dp,50,15.0,607,1,0,607,20,30.35,43.868073606764305,214.03031466953414,10.129818780889622,9.387808896210872,10.98500823723229,1.0
10969051,squish_dp,50,15.0,601,1,0,601,28,21.464285714285715,22.744156170845386,93.41702111686396,10.991181364392679,10.230116472545758,13.758236272878538,1.0
11058912,squish_dp,50,15.0,601,1,0,601,26,23.115384615384617,21.610343129964367,71.16168317974166,10.991680532445923,10.482362728785358,11.789517470881863,1.0
11071635,squish_dp,50,15.0,423,2,1,377,11,34.27272727272727,30.964200113250776,163.25993620388934,8.875596816976127,8.329442970822281,9.294164456233421,0.5
11071677,squish_dp,50,15.0,459,2,1,406,5,81.2,86.27018792226785,291.74283490697746,10.507635467980297,9.107142857142858,11.001970443349753,1.0
11071727,squish_dp,50,15.0,411,1,0,411,7,58.714285714285715,44.534137886123325,171.20785010052714,10.537226277372262,10.495863746958637,10.692457420924574,1.0
11071733,squish_dp,50,15.0,257,1,0,257,5,51.4,36.68481198534223,136.7528435235636,9.405058365758755,8.854085603112841,9.737354085603112,1.0
11071965,squish_dp,50,15.0,535,3,2,448,11,40.72727272727273,62.77697600519054,295.2034970356234,9.7875,9.575223214285714,9.931696428571428,1.0
11092058,squish_dp,50,15.0,446,1,1,399,9,44.333333333333336,58.77123365422185,254.24303270304412,10.0062656641604,9.962406015037594,10.878947368421052,1.0
11092072,squish_dp,50,15.0,247,1,0,247,12,20.583333333333332,16.20920312136709,55.73822580651944,10.41174089068826,8.892307692307693,11.029149797570849,1.0
4300268,squish_dp,50,15.0,961,5,4,431,13,33.15384615384615,29.655187293311084,106.65797873256759,6.953596287703016,6.837819025522042,10.058468677494199,0.6
4303167,squish_dp,50,15.0,610,3,2,518,11,47.09090909090909,85.89250705132403,222.9532364488675,10.343629343629344,8.318339768339767,11.025868725868726,0.6666666666666666
4303201,squish_dp,50,15.0,600,1,0,600,24,25.0,27.655565368587432,127.65695536543758,14.253666666666668,14.205499999999999,14.868833333333333,1.0
4326816,squish_dp,50,15.0,606,4,4,446,13,34.30769230769231,31.707066588892904,174.42698224621725,11.460313901345291,10.52780269058296,12.116143497757848,0.75
4453473,squish_dp,50,15.0,610,3,2,512,23,22.26086956521739,42.9853376863455,142.11900412662575,14.8423828125,14.783984375,16.5841796875,1.0
4636267,squish_dp,50,15.0,624,4,3,474,15,31.6,23.077519451384575,78.11432812510847,13.338818565400844,12.881856540084389,13.651054852320677,1.0
4652239,squish_dp,50,15.0,601,4,4,432,14,30.857142857142858,30.183822169745127,122.07431931037753,9.636574074074074,8.312731481481482,9.937962962962963,0.75
4660369,squish_dp,50,15.0,640,3,2,523,25,20.92,21.48918488444692,90.19144259945692,10.584703632887189,8.922179732313577,10.953537284894837,0.6666666666666666
4748312,squish_dp,50,15.0,624,5,4,435,11,39.54545454545455,28.112311206671617,83.16560948419958,7.534942528735632,7.204827586206896,7.580229885057472,0.6
4748313,squish_dp,50,15.0,770,3,2,465,14,33.214285714285715,30.977418652184276,138.7498155952535,9.203225806451613,8.509677419354839,9.947956989247313,0.6666666666666666
4779685,squish_dp,50,15.0,669,5,4,405,19,21.31578947368421,9.45565508582632,36.86815870159177,8.61358024691358,8.205432098765431,9.117037037037036,0.6
4792372,squish_dp,50,15.0,609,3,3,455,7,65.0,46.04476540829901,159.33572473859013,9.867692307692309,9.213626373626374,10.141978021978023,1.0
4793806,squish_dp,50,15.0,609,4,3,441,11,40.09090909090909,41.34543011327466,130.00936986780772,9.20249433106576,8.508163265306122,9.417913832199547,0.75
4798549,squish_dp,50,15.0,661,5,4,447,18,24.833333333333332,13.786114351773955,109.31950463193047,8.155480984340045,7.512975391498882,8.995302013422819,0.6
4944723,squish_dp,50,15.0,650,5,5,292,13,22.46153846153846,22.75514018546203,88.51817162078156,5.3999999999999995,5.093493150684932,6.07054794520548,0.4
4981908,squish_dp,50,15.0,251,1,0,251,4,62.75,102.78167506118541,231.06653207701063,8.436254980079681,8.33227091633466,9.514741035856574,1.0
5084249,squish_dp,50,15.0,600,1,0,600,20,30.0,47.02716292047973,296.7526010883704,10.742666666666667,10.073,10.913833333333333,1.0
5133027,squish_dp,50,15.0,628,4,4,395,14,28.214285714285715,27.842194584286965,107.28687271563642,8.789620253164557,7.823544303797469,9.255189873417722,0.75
5285957,squish_dp,50,15.0,387,1,0,387,5,77.4,36.925273936408,140.22983996423613,10.099224806201551,9.771834625322997,11.564599483204134,1.0
5286334,squish_dp,50,15.0,342,1,0,342,13,26.307692307692307,18.69825523849888,81.73214918804774,12.867836257309943,11.928362573099415,14.37046783625731,1.0
5395622,squish_dp,50,15.0,231,2,1,198,12,16.5,27.026920639850744,120.80063522468913,8.103535353535353,7.612626262626263,9.586363636363636,0.5
5538668,squish_dp,50,15.0,617,1,0,617,29,21.275862068965516,20.561465841663075,95.95925052195317,10.534683954619124,10.36645056726094,11.457536466774716,1.0
5670672,squish_dp,50,15.0,264,3,2,145,7,20.714285714285715,8.889111409949553,30.045325880476458,7.291724137931034,6.483448275862069,7.744137931034484,0.3333333333333333
5729758,squish_dp,50,15.0,253,1,0,253,3,84.33333333333333,89.5461650936341,222.25037476646926,8.888142292490118,8.710671936758894,9.205533596837945,1.0
5763820,squish_dp,50,15.0,989,4,5,347,15,23.133333333333333,17.938526830101978,97.80061599469764,11.484438040345822,11.344668587896253,14.329971181556196,0.75
5917923,squish_dp,50,15.0,272,1,0,272,14,19.428571428571427,11.933999140091606,38.698289518036184,12.11985294117647,10.162867647058825,15.371323529411764,1.0
5936666,squish_dp,50,15.0,602,1,0,602,10,60.2,31.64268134782145,139.92854975353876,10.232225913621262,9.188870431893687,10.380564784053156,1.0
6014730,squish_dp,50,15.0,219,1,0,219,2,109.5,92.47101103424123,178.71555917864254,12.468493150684932,7.841552511415525,14.094063926940638,1.0
6051512,squish_dp,50,15.0,601,2,1,568,22,25.818181818181817,57.08274668954294,269.14302447311917,10.602288732394367,10.183098591549296,11.229049295774649,1.0
6053686,squish_dp,50,15.0,602,1,0,602,25,24.08,33.541487035950766,195.31342745300424,11.290199335548172,10.809634551495016,14.12375415282392,1.0
6171971,squish_dp,50,15.0,372,1,0,372,17,21.88235294117647,35.28941740727872,122.46080137940854,10.459946236559139,9.587096774193549,10.867741935483872,1.0
6172561,squish_dp,50,15.0,239,1,0,239,6,39.833333333333336,33.04342088416132,106.22054390010531,9.261506276150628,8.312133891213389,9.40836820083682,1.0
6357847,squish_dp,50,15.0,716,7,6,358,16,22.375,30.559305111669097,126.55433306575235,6.153910614525139,5.927653631284916,6.924022346368716,0.2857142857142857
6358495,squish_dp,50,15.0,308,1,0,308,3,102.66666666666667,89.34997130281354,240.2953784571817,13.111363636363636,11.71948051948052,14.143506493506493,1.0
6422329,squish_dp,50,15.0,269,1,0,269,5,53.8,26.58303788756496,88.33859522256738,9.361338289962825,8.673605947955389,10.269888475836431,1.0
6547817,squish_dp,50,15.0,320,1,1,288,3,96.0,26.036863378368647,74.46358270325467,10.834722222222222,10.003472222222221,12.916319444444445,1.0
6547822,squish_dp,50,15.0,341,4,3,218,9,24.22222222222222,14.7616664618339,55.806371169913696,4.781192660550459,4.676605504587156,5.040366972477064,0.5
6756778,squish_dp,50,15.0,498,1,1,457,2,228.5,61.216161457395465,154.6679256495176,11.720131291028448,11.199781181619256,12.303501094091903,1.0
6896919,squish_dp,50,15.0,619,2,1,564,18,31.333333333333332,33.58899609860106,181.71356489946473,10.027304964539006,9.927659574468084,10.998758865248227,1.0
6920600,squish_dp,50,15.0,225,1,0,225,4,56.25,31.07350643020388,98.9192726428137,13.093333333333334,9.190222222222223,14.679555555555556,1.0
6922501,squish_dp,50,15.0,273,1,1,239,4,59.75,39.680640134913006,142.1245194032625,8.861087866108788,8.675732217573222,9.039330543933055,1.0
6922622,squish_dp,50,15.0,453,1,0,453,15,30.2,30.711419394021117,98.55328292389258,13.652317880794701,12.023620309050772,18.115011037527594,1.0
6941418,squish_dp,50,15.0,282,2,1,251,5,50.2,68.07335418576473,164.400605012643,10.66414342629482,8.10199203187251,10.718725099601594,1.0
6984632,squish_dp,50,15.0,617,2,1,578,16,36.125,23.89722294463947,74.39356169164883,11.925432525951557,9.616955017301038,16.004498269896196,0.5
7555066,squish_dp,50,15.0,339,1,0,339,6,56.5,26.731564230945395,104.41819656715182,19.766961651917406,18.086430678466076,21.080825958702064,1.0
7557391,squish_dp,50,15.0,302,1,0,302,4,75.5,47.63835392220943,124.29073709909716,16.264900662251655,15.206953642384105,16.492052980132453,1.0
7563440,squish_dp,50,15.0,591,1,0,591,7,84.42857142857143,65.23749564983362,207.67378060366573,17.285617597292724,16.840439932318105,18.050592216582064,1.0
7564587,squish_dp,50,15.0,242,2,1,197,8,24.625,30.778468642093458,114.78538137322768,11.293908629441624,8.936040609137056,11.948223350253809,1.0
7583768,squish_dp,50,15.0,236,2,2,164,10,16.4,20.684166028871022,109.64830180971572,9.384756097560976,9.240243902439024,9.435975609756097,0.5
7598344,squish_dp,50,15.0,219,1,0,219,3,73.0,33.11047614540647,95.20547527736721,15.200913242009133,15.12054794520548,16.110045662100458,1.0
7613495,squish_dp,50,15.0,612,1,0,612,16,38.25,19.17970314739584,94.1612989980847,18.060294117647057,16.230228758169932,18.34983660130719,1.0
7613518,squish_dp,50,15.0,285,2,2,214,8,26.75,58.09924663298157,167.49260080616625,13.281308411214953,13.039719626168225,13.589252336448597,0.5
7613731,squish_dp,50,15.0,271,1,1,233,3,77.66666666666667,55.81565875672275,151.57284127354774,15.261802575107296,14.984978540772532,15.840343347639486,1.0
7691124,squish_dp,50,15.0,255,3,2,178,7,25.428571428571427,56.15331371997474,179.36551899962043,11.170786516853934,10.869662921348315,12.626404494382022,0.6666666666666666
7691163,squish_dp,50,15.0,301,2,1,267,8,33.375,62.12948986775328,191.9676523816505,16.195505617977528,15.80187265917603,16.582397003745317,1.0
7691232,squish_dp,50,15.0,601,1,0,601,31,19.387096774193548,27.007570116587047,197.49521039771295,17.94242928452579,17.54991680532446,18.070881863560732,1.0
7691423,squish_dp,50,15.0,303,2,1,260,5,52.0,106.43238472505324,273.4584056740712,13.901153846153846,12.331538461538461,13.918461538461539,1.0
7691435,squish_dp,50,15.0,343,1,0,343,6,57.166666666666664,38.05839952251648,165.80700830707215,18.055102040816326,17.110204081632652,19.26822157434402,1.0
7691520,squish_dp,50,15.0,608,2,1,552,7,78.85714285714286,96.27461303721662,255.30651625333977,13.396920289855073,10.167934782608695,16.669565217391305,1.0
7691542,squish_dp,50,15.0,368,2,1,306,7,43.714285714285715,26.044190233418192,76.05796987356985,8.276143790849673,8.097712418300654,10.294444444444444,1.0
7691885,squish_dp,50,15.0,251,2,1,208,5,41.6,38.194551489134966,117.39389231355644,9.239903846153847,9.051923076923076,9.29326923076923,1.0
7691909,squish_dp,50,15.0,624,2,1,586,17,34.470588235294116,26.87096918402648,141.06556139222118,10.569283276450513,10.491467576791809,11.316382252559727,1.0
7795968,squish_dp,50,15.0,252,1,1,195,3,65.0,44.882172798256775,120.14821320713526,8.577435897435898,8.572820512820513,12.418974358974358,1.0
7797310,squish_dp,50,15.0,601,1,0,601,29,20.724137931034484,22.298367128905287,91.7697936191476,11.843427620632278,9.793178036605656,12.94026622296173,1.0
7799046,squish_dp,50,15.0,454,1,0,454,6,75.66666666666667,90.05230918168755,260.5081890764796,10.438766519823789,8.660132158590308,11.000881057268721,1.0
7799135,squish_dp,50,15.0,329,1,0,329,4,82.25,49.06165057956792,149.5907525228857,9.009726443768997,8.813677811550152,9.643465045592704,1.0
7799180,squish_dp,50,15.0,645,4,3,515,12,42.916666666666664,39.07139537506466,158.2411808316416,9.202524271844661,9.155533980582526,9.807961165048544,0.75
7799209,squish_dp,50,15.0,525,1,0,525,7,75.0,47.81622031736852,202.17181360126426,10.276571428571428,9.243428571428572,10.378285714285715,1.0
7799211,squish_dp,50,15.0,232,3,2,155,8,19.375,19.047092668520094,52.394357484078775,5.460645161290323,5.363225806451613,6.569032258064516,0.6666666666666666
7799420,squish_dp,50,15.0,317,1,1,286,5,57.2,45.49378398151118,165.73613015534266,10.716433566433567,9.98986013986014,12.74965034965035,1.0
7799507,squish_dp,50,15.0,310,3,2,196,7,28.0,36.35592757025249,124.19645320586928,7.511224489795919,7.2765306122448985,7.952551020408164,0.3333333333333333
7852277,squish_dp,50,15.0,247,1,1,202,3,67.33333333333333,77.0648730983293,202.3486988338142,16.388613861386137,15.428712871287129,17.019801980198018,1.0
7852403,squish_dp,50,15.0,290,1,0,290,3,96.66666666666667,75.39772350321734,175.72163914723308,14.135862068965515,13.893103448275863,15.61241379310345,1.0
7852411,squish_dp,50,15.0,607,3,2,521,18,28.944444444444443,30.77443595865125,131.79699417302797,12.820345489443378,12.072552783109405,15.310748560460652,1.0
7852420,squish_dp,50,15.0,606,2,1,562,11,51.09090909090909,30.67376681979096,139.11668207549516,10.712989323843416,10.46423487544484,11.322241992882564,1.0
7852422,squish_dp,50,15.0,216,1,0,216,3,72.0,54.217280319978876,150.05618808510343,9.55324074074074,9.34212962962963,10.760185185185184,1.0
7852445,squish_dp,50,15.0,307,1,0,307,4,76.75,80.00151795372068,183.54208876353988,9.759934853420196,9.542345276872965,10.727361563517915,1.0
7852451,squish_dp,50,15.0,314,2,1,261,6,43.5,38.868174728391914,99.62232083903712,8.48007662835249,8.318773946360153,8.611494252873563,1.0
8354596,squish_dp,50,15.0,385,1,0,385,9,42.77777777777778,32.487940600962695,75.75652534545962,10.254285714285714,9.62,10.339480519480519,1.0
10752853,squish_dp,50,20.0,615,2,1,565,19,29.736842105263158,29.818079065959346,119.2571992010727,10.041946902654868,9.600707964601769,11.167964601769912,1.0
10752864,squish_dp,50,20.0,232,2,1,187,5,37.4,24.718975849772146,65.35958363924762,7.890909090909091,7.654010695187165,8.149732620320856,0.5
10752951,squish_dp,50,20.0,610,1,0,610,21,29.047619047619047,30.73652612777839,187.30734247809806,11.052950819672132,10.419016393442623,11.75344262295082,1.0
10892045,squish_dp,50,20.0,323,2,1,282,6,47.0,35.698758835588805,127.50341316955807,8.753900709219858,8.264539007092198,8.981914893617022,0.5
10934834,squish_dp,50,20.0,242,1,0,242,5,48.4,29.86830617593039,85.11943519007242,8.674380165289255,8.526859504132231,9.201239669421486,1.0
10934933,squish_dp,50,20.0,423,1,0,423,4,105.75,44.580554338503795,106.34171205780883,11.529314420803782,11.361702127659575,13.386524822695035,1.0
10935081,squish_dp,50,20.0,278,1,0,278,3,92.66666666666667,46.42283038028393,129.16227076326695,10.429136690647482,9.105755395683454,12.573741007194245,1.0
10935136,squish_dp,50,20.0,308,1,1,261,2,130.5,62.44445892539247,149.08243554489846,8.400766283524904,8.375478927203066,8.622605363984674,1.0
10935148,squish_dp,50,20.0,237,2,3,66,4,16.5,20.54641712988889,52.437392740925276,4.862121212121211,4.8106060606060606,4.883333333333334,0.5
10935358,squish_dp,50,20.0,636,4,3,506,16,31.625,29.215074717713414,115.87804712825395,9.02193675889328,8.712648221343875,10.141106719367588,0.5
10935638,squish_dp,50,20.0,228,1,0,228,3,76.0,59.5064325836824,113.75511209389879,9.864473684210527,8.324122807017543,11.732894736842105,1.0
10935844,squish_dp,50,20.0,607,1,0,607,18,33.72222222222222,50.28011521444842,214.03031466953414,11.583855024711696,10.657660626029653,13.57693574958814,1.0
10969051,squish_dp,50,20.0,601,1,0,601,26,23.115384615384617,25.349162855946062,93.41702111686396,11.694841930116473,9.58585690515807,11.9477537437604,1.0
11058912,squish_dp,50,20.0,601,1,0,601,21,28.61904761904762,23.10853142848192,71.16168317974166,10.30748752079867,10.096505823627288,10.460232945091514,1.0
11071635,squish_dp,50,20.0,423,2,1,377,11,34.27272727272727,30.964200113250776,163.25993620388934,9.706631299734749,9.424137931034483,10.067639257294429,0.5
11071677,squish_dp,50,20.0,459,2,1,406,5,81.2,86.27018792226785,291.74283490697746,9.038916256157636,8.780788177339902,9.2064039408867,1.0
11071727,squish_dp,50,20.0,411,1,0,411,6,68.5,45.3425811824221,171.20785010052714,15.498053527980534,14.806812652068128,16.110705596107056,1.0
11071733,squish_dp,50,20.0,257,1,0,257,5,51.4,36.68481198534223,136.7528435235636,13.555642023346305,13.382490272373541,14.644747081712062,1.0
11071965,squish_dp,50,20.0,535,3,2,448,11,40.72727272727273,62.77697600519054,295.2034970356234,9.525669642857142,9.289508928571427,9.978571428571428,1.0
11092058,squish_dp,50,20.0,446,1,1,399,8,49.875,59.66807613786634,254.24303270304412,9.880701754385965,9.244862155388471,10.731829573934837,1.0
11092072,squish_dp,50,20.0,247,1,0,247,10,24.7,17.152532767009124,55.73822580651944,11.73157894736842,10.131983805668016,12.033198380566802,1.0
4300268,squish_dp,50,20.0,961,5,4,431,12,35.916666666666664,31.744982358816177,113.89411324912665,8.696983758700696,7.935498839907192,9.929002320185614,0.6
4303167,squish_dp,50,20.0,610,3,2,518,11,47.09090909090909,85.89250705132403,222.9532364488675,9.553667953667954,9.307335907335906,9.86872586872587,0.6666666666666666
4303201,squish_dp,50,20.0,600,1,0,600,17,35.294117647058826,29.85297919343011,127.65695536543758,11.398166666666667,9.8975,11.429166666666667,1.0
4326816,squish_dp,50,20.0,606,4,4,446,13,34.30769230769231,31.707066588892904,174.42698224621725,12.045067264573992,10.999551569506727,13.260762331838565,0.75
4453473,squish_dp,50,20.0,610,3,2,512,20,25.6,43.50396051850809,142.11900412662575,14.3689453125,14.214453125,15.432421875,1.0
4636267,squish_dp,50,20.0,624,4,3,474,15,31.6,23.077519451384575,78.11432812510847,14.63396624472574,12.720464135021096,15.416455696202531,1.0
4652239,squish_dp,50,20.0,601,4,4,432,12,36.0,30.844015128172074,122.07431931037753,13.016203703703704,13.000462962962963,14.12662037037037,0.75
4660369,squish_dp,50,20.0,640,3,2,523,23,22.73913043478261,21.853002057945623,90.19144259945692,11.421797323135756,10.424091778202678,14.64282982791587,0.6666666666666666
4748312,squish_dp,50,20.0,624,5,4,435,10,43.5,51.16161531312318,187.66182697285183,7.531724137931035,7.446666666666667,7.931034482758621,0.6
4748313,squish_dp,50,20.0,770,3,2,465,14,33.214285714285715,30.977418652184276,138.7498155952535,8.952903225806452,8.780860215053764,10.357204301075269,0.6666666666666666
4779685,squish_dp,50,20.0,669,5,4,405,18,22.5,10.66022241221851,51.730635484949985,7.5246913580246915,7.48,8.281728395061728,0.6
4792372,squish_dp,50,20.0,609,3,3,455,7,65.0,46.04476540829901,159.33572473859013,8.282857142857143,8.267032967032968,8.601978021978022,1.0
4793806,squish_dp,50,20.0,609,4,3,441,11,40.09090909090909,41.34543011327466,130.00936986780772,9.556916099773243,9.450113378684808,10.145124716553289,0.75
4798549,squish_dp,50,20.0,661,5,4,447,18,24.833333333333332,13.786114351773955,109.31950463193047,8.508501118568233,6.807606263982103,8.878747203579419,0.6
4944723,squish_dp,50,20.0,650,5,5,292,11,26.545454545454547,41.37522718364355,122.13416902437551,5.217465753424658,4.798630136986302,5.828767123287672,0.4
4981908,squish_dp,50,20.0,251,1,0,251,4,62.75,102.78167506118541,231.06653207701063,8.622709163346615,8.278884462151394,9.16812749003984,1.0
5084249,squish_dp,50,20.0,600,1,0,600,14,42.857142857142854,52.588019613763805,296.7526010883704,10.261333333333333,8.566,10.862166666666667,1.0
5133027,squish_dp,50,20.0,628,4,4,395,14,28.214285714285715,27.842194584286965,107.28687271563642,8.865569620253165,7.821012658227849,10.525822784810126,0.75
5285957,squish_dp,50,20.0,387,1,0,387,4,96.75,40.79550261695588,140.22983996423613,9.770542635658915,9.504909560723515,13.568475452196383,1.0
5286334,squish_dp,50,20.0,342,1,0,342,12,28.5,25.940085719080933,99.44221003130428,13.83216374269006,10.595029239766081,15.589766081871344,1.0
5395622,squish_dp,50,20.0,231,2,1,198,9,22.0,39.36288124364123,134.41368818365063,8.842929292929293,7.685353535353536,9.354545454545455,0.5
5538668,squish_dp,50,20.0,617,1,0,617,27,22.85185185185185,20.80445525967406,95.95925052195317,10.065964343598054,9.93322528363047,10.517179902755268,1.0
5670672,squish_dp,50,20.0,264,3,2,145,7,20.714285714285715,8.889111409949553,30.045325880476458,6.701379310344828,6.511034482758621,7.290344827586206,0.3333333333333333
5729758,squish_dp,50,20.0,253,1,0,253,3,84.33333333333333,89.5461650936341,222.25037476646926,9.245849802371541,9.236758893280633,10.687351778656128,1.0
5763820,squish_dp,50,20.0,989,4,5,347,15,23.133333333333333,17.938526830101978,97.80061599469764,8.919596541786744,8.431988472622479,9.011815561959654,0.75
5917923,squish_dp,50,20.0,272,1,0,272,9,30.22222222222222,19.411675522326696,56.286585947637654,9.025367647058824,8.900367647058824,9.67610294117647,1.0
5936666,squish_dp,50,20.0,602,1,0,602,10,60.2,31.64268134782145,139.92854975353876,11.90249169435216,11.572259136212624,12.040033222591363,1.0
6014730,squish_dp,50,20.0,219,1,0,219,2,109.5,92.47101103424123,178.71555917864254,8.631963470319635,8.299086757990867,8.833789954337899,1.0
6051512,squish_dp,50,20.0,601,2,1,568,16,35.5,58.74335689348413,269.14302447311917,9.51144366197183,9.047535211267606,10.340845070422535,1.0
6053686,squish_dp,50,20.0,602,1,0,602,22,27.363636363636363,34.072479216083806,195.31342745300424,11.627574750830565,9.955315614617941,12.832558139534884,1.0
6171971,squish_dp,50,20.0,372,1,0,372,16,23.25,35.461336448385374,122.46080137940854,9.987096774193548,9.875806451612904,11.263172043010751,1.0
6172561,squish_dp,50,20.0,239,1,0,239,5,47.8,33.54754129761228,106.22054390010531,12.440585774058578,11.605857740585774,15.5744769874477,1.0
6357847,squish_dp,50,20.0,716,7,6,358,16,22.375,30.559305111669097,126.55433306575235,5.960614525139665,5.379608938547486,6.047206703910615,0.2857142857142857
6358495,squish_dp,50,20.0,308,1,0,308,3,102.66666666666667,89.34997130281354,240.2953784571817,9.0487012987013,8.112662337662337,9.32077922077922,1.0
6422329,squish_dp,50,20.0,269,1,0,269,4,67.25,51.658602785709675,118.36597476900451,10.156877323420074,8.62267657992565,10.811524163568773,1.0
6547817,squish_dp,50,20.0,320,1,1,288,3,96.0,26.036863378368647,74.46358270325467,10.199305555555556,8.77951388888889,10.633680555555555,1.0
6547822,squish_dp,50,20.0,341,4,3,218,9,24.22222222222222,14.7616664618339,55.806371169913696,5.2509174311926605,4.995871559633027,5.305963302752294,0.5
6756778,squish_dp,50,20.0,498,1,1,457,2,228.5,61.216161457395465,154.6679256495176,14.432166301969366,12.826258205689278,15.334792122538293,1.0
6896919,squish_dp,50,20.0,619,2,1,564,16,35.25,34.304664974078044,181.71356489946473,9.071453900709221,8.567375886524824,9.479255319148937,1.0
6920600,squish_dp,50,20.0,225,1,0,225,4,56.25,31.07350643020388,98.9192726428137,11.210666666666667,10.025777777777778,12.719555555555557,1.0
6922501,squish_dp,50,20.0,273,1,1,239,3,79.66666666666667,47.57824226732029,150.2740224234628,9.714225941422594,9.04937238493724,11.261506276150628,1.0
6922622,squish_dp,50,20.0,453,1,0,453,11,41.18181818181818,53.1392543878163,193.93686457790585,10.72141280353201,9.621854304635761,12.221633554083885,1.0
6941418,squish_dp,50,20.0,282,2,1,251,5,50.2,68.07335418576473,164.400605012643,10.026294820717132,8.90199203187251,10.038645418326693,1.0
6984632,squish_dp,50,20.0,617,2,1,578,15,38.53333333333333,24.06862768369481,74.39356169164883,9.52508650519031,9.126297577854672,10.362629757785468,0.5
7555066,squish_dp,50,20.0,339,1,0,339,6,56.5,26.731564230945395,104.41819656715182,8.695575221238938,8.641887905604719,8.792920353982302,1.0
7557391,squish_dp,50,20.0,302,1,0,302,4,75.5,47.63835392220943,124.29073709909716,9.656953642384106,9.312582781456953,11.324834437086093,1.0
7563440,squish_dp,50,20.0,591,1,0,591,7,84.42857142857143,65.23749564983362,207.67378060366573,11.796785109983078,9.993401015228427,12.436040609137056,1.0
7564587,squish_dp,50,20.0,242,2,1,197,7,28.142857142857142,34.569307132500604,114.78538137322768,8.579695431472082,8.36243654822335,11.604060913705585,1.0
7583768,squish_dp,50,20.0,236,2,2,164,10,16.4,20.684166028871022,109.64830180971572,7.340853658536586,7.218902439024391,7.942682926829268,0.5
7598344,squish_dp,50,20.0,219,1,0,219,3,73.0,33.11047614540647,95.20547527736721,8.359360730593608,8.334703196347032,10.427853881278539,1.0
7613495,squish_dp,50,20.0,612,1,0,612,15,40.8,17.98232654947578,73.71775967191446,10.472712418300654,10.095261437908498,11.316503267973856,1.0
7613518,squish_dp,50,20.0,285,2,2,214,8,26.75,58.09924663298157,167.49260080616625,8.492056074766355,8.414953271028038,11.934579439252337,0.5
7613731,squish_dp,50,20.0,271,1,1,233,3,77.66666666666667,55.81565875672275,151.57284127354774,9.090557939914163,8.54678111587983,10.174248927038626,1.0
7691124,squish_dp,50,20.0,255,3,2,178,7,25.428571428571427,56.15331371997474,179.36551899962043,6.121348314606741,6.039887640449438,6.835393258426967,0.6666666666666666
7691163,squish_dp,50,20.0,301,2,1,267,7,38.142857142857146,62.011850270101256,191.9676523816505,8.470786516853932,8.146067415730338,8.719475655430712,1.0
7691232,squish_dp,50,20.0,601,1,0,601,26,23.115384615384617,29.129900179566775,197.49521039771295,11.016805324459234,9.718136439267887,11.139434276206323,1.0
7691423,squish_dp,50,20.0,303,2,1,260,5,52.0,106.43238472505324,273.4584056740712,10.766153846153845,9.797692307692309,10.790000000000001,1.0
7691435,squish_dp,50,20.0,343,1,0,343,6,57.166666666666664,38.05839952251648,165.80700830707215,8.846938775510203,8.665306122448978,11.64402332361516,1.0
7691520,squish_dp,50,20.0,608,2,1,552,7,78.85714285714286,96.27461303721662,255.30651625333977,10.800181159420289,9.332789855072463,10.806884057971013,1.0
7691542,squish_dp,50,20.0,368,2,1,306,7,43.714285714285715,26.044190233418192,76.05796987356985,11.02450980392157,10.261437908496733,13.827124183006537,1.0
7691885,squish_dp,50,20.0,251,2,1,208,5,41.6,38.194551489134966,117.39389231355644,8.224038461538461,8.175961538461538,9.164423076923077,1.0
7691909,squish_dp,50,20.0,624,2,1,586,16,36.625,28.58538989153253,141.06556139222118,9.899999999999999,9.335153583617746,11.563310580204778,1.0
7795968,squish_dp,50,20.0,252,1,1,195,3,65.0,44.882172798256775,120.14821320713526,14.631282051282051,12.204102564102564,15.181538461538462,1.0
7797310,squish_dp,50,20.0,601,1,0,601,25,24.04,24.84991492098729,95.8875819897107,14.39118136439268,11.582196339434276,16.822628951747088,1.0
7799046,squish_dp,50,20.0,454,1,0,454,5,90.8,76.6785020558246,211.90340639017074,15.808149779735682,14.091189427312775,16.37180616740088,1.0
7799135,squish_dp,50,20.0,329,1,0,329,4,82.25,49.06165057956792,149.5907525228857,12.875683890577509,11.885106382978723,14.15258358662614,1.0
7799180,squish_dp,50,20.0,645,4,3,515,12,42.916666666666664,39.07139537506466,158.2411808316416,13.841165048543688,11.877087378640777,18.802524271844657,0.75
7799209,squish_dp,50,20.0,525,1,0,525,7,75.0,47.81622031736852,202.17181360126426,16.354285714285716,15.46742857142857,17.780380952380956,1.0
7799211,squish_dp,50,20.0,232,3,2,155,8,19.375,19.047092668520094,52.394357484078775,8.436129032258064,6.920645161290323,9.765806451612903,0.6666666666666666
