trajectory,strategy,n_stops,n_stop_points,avg_sed_m,max_sed_m,p95_sed_m,latency_us_per_stop,latency_us_per_point,latency_p25_us_per_point,latency_p75_us_per_point
4469551,snap_to_nearest,3,158,4.690473516897647,16.75391999419589,10.919675312238942,17.633333333333333,0.3348101265822785,0.33354430379746836,0.33544303797468356
4469551,first_point,3,158,13.239368471538626,31.043117530387654,25.412381349515982,1.8333333333333333,0.03481012658227848,0.03417721518987342,0.03544303797468354
4472905,centroid,3,353,2.6122853551804983,14.752200368594833,8.16871316165054,9.533333333333335,0.08101983002832862,0.08073654390934844,0.08158640226628895
4472905,medoid,3,353,2.5504813014382446,14.472344961300603,8.623096622429342,6724.866666666666,57.151841359773364,38.52379603399433,62.66940509915014
4472905,snap_to_nearest,3,353,2.557038079823893,14.526807764637908,8.53027279099476,59.666666666666664,0.5070821529745042,0.3640226628895184,0.5501416430594901
4472905,first_point,3,353,13.448158008493547,27.610684360658713,17.14755182606224,2.6999999999999997,0.022946175637393765,0.021246458923512748,0.026628895184135977
4473229,centroid,4,227,1.6710082601066913,14.813849272861544,5.300186859778763,10.55,0.18590308370044054,0.18370044052863438,0.1894273127753304
4473229,medoid,4,227,1.6131030674233526,14.758961419860935,5.661936833792034,1411.375,24.870044052863435,23.464757709251103,25.503964757709248
4473229,snap_to_nearest,4,227,1.6499385869724406,14.871392892175086,5.514750764673503,33.975,0.5986784140969164,0.5845814977973568,0.6030837004405286
4473229,first_point,4,227,11.047165462499853,29.212309452819678,15.124370133247936,3.325,0.05859030837004406,0.05859030837004406,0.05903083700440529
4481970,centroid,2,148,4.1160387074735665,17.188128408171316,13.084552562788545,7.05,0.09527027027027027,0.09391891891891892,0.09662162162162162
4481970,medoid,2,148,4.07728539665162,18.894612480853553,13.89277190480505,2649.3000000000006,35.80135135135136,35.11824324324324,37.30067567567568
4481970,snap_to_nearest,2,148,4.138686830275307,17.74338925408248,13.506283316034821,40.05,0.5412162162162162,0.5391891891891891,0.5486486486486487
4481970,first_point,2,148,12.192798774414099,27.099508138267485,22.440960484514463,3.35,0.04527027027027027,0.04527027027027027,0.04594594594594594
4482888,centroid,0,0,nan,nan,nan,nan,nan,nan,nan
4482888,medoid,0,0,nan,nan,nan,nan,nan,nan,nan
4482888,snap_to_nearest,0,0,nan,nan,nan,nan,nan,nan,nan
4482888,first_point,0,0,nan,nan,nan,nan,nan,nan,nan
4487550,centroid,3,173,2.1184800515478277,13.977193111424544,8.600578113310146,11.233333333333334,0.1947976878612717,0.19248554913294796,0.1953757225433526
4487550,medoid,3,173,1.996879038753651,15.008356094320035,8.680746428717814,1639.1000000000001,28.42369942196532,22.80520231213873,29.832947976878614
4487550,snap_to_nearest,3,173,2.103606427630244,14.174899119104968,8.75322969158394,36.99999999999999,0.6416184971098265,0.638728323699422,0.6520231213872832
4487550,first_point,3,173,12.953127827249624,27.635163621922104,16.205098024374372,3.5666666666666664,0.061849710982658956,0.058959537572254334,0.0630057803468208
4487946,centroid,1,483,2.029515429545005,13.759654799612195,5.387013702320485,49.1,0.10165631469979296,0.10062111801242236,0.10496894409937889
4487946,medoid,1,483,1.9639898849061068,14.266056551159739,5.794652707983586,84935.8,175.85051759834369,171.8869565217391,180.17308488612838
4487946,snap_to_nearest,1,483,1.9864781339294915,13.98291477957499,5.43255380458989,130.9,0.2710144927536232,0.25817805383022774,0.28095238095238095
4487946,first_point,1,483,12.953044355181968,16.11019713525558,15.68567864058948,1.9,0.003933747412008281,0.003933747412008281,0.004140786749482402
4504164,centroid,5,285,2.8569061402123235,14.428454045419457,9.382862765727387,6.06,0.10631578947368421,0.10596491228070175,0.10701754385964912
4504164,medoid,5,285,2.7970082580596953,14.48989480632289,9.478063608768448,1508.4,26.46315789473684,25.98421052631579,27.352982456140353
4504164,snap_to_nearest,5,285,2.897366995169278,14.640053041813976,9.405842043937737,35.04,0.6147368421052631,0.6126315789473684,0.6224561403508773
4504164,first_point,5,285,11.234984487422418,28.673765385636223,19.84147383679716,3.18,0.05578947368421053,0.05578947368421053,0.05789473684210526
4527487,centroid,5,537,9.2388947345649,38.2091577554845,25.2793353041859,16.76,0.15605214152700186,0.15251396648044693,0.15735567970204842
4527487,medoid,5,537,8.203138165062386,44.75763733974838,31.8406666979504,9165.68,85.3415270018622,80.31508379888268,85.60167597765363
