trajectory,dp_epsilon_m,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_mean_sed_m,move_max_sed_m,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point
4389353,2.5,650,5,4,492,52,9.461538461538462,15.648929233778846,107.20087446175435,3.7040650406504065,3.636788617886179,4.037195121951219
4389414,2.5,645,3,4,469,31,15.129032258064516,12.03455509485314,48.3965374204532,4.607675906183369,3.675266524520256,5.160554371002132
4392729,2.5,652,3,2,586,37,15.837837837837839,11.935986436680789,88.368067070753,3.4795221843003414,3.4124573378839593,3.7100682593856655
4393045,2.5,936,6,5,503,46,10.934782608695652,7.515483225098871,40.400837211275714,2.861431411530815,2.83479125248509,2.931212723658052
4440451,2.5,657,1,0,657,72,9.125,8.086020269203084,65.12768763385003,6.473515981735161,5.612328767123288,6.5849315068493155
4443744,2.5,710,2,1,659,50,13.18,13.123132628477704,72.28287742285706,9.474355083459788,8.920485584218513,9.624279210925645
4448887,2.5,666,5,5,427,24,17.791666666666668,27.367783209145824,185.3895392247151,4.0564402810304445,4.01288056206089,4.0936768149882905
4469551,2.5,670,5,4,530,53,10.0,14.476636960289547,129.38984990851068,7.4652830188679244,7.461698113207547,7.564905660377359
4472905,2.5,816,5,4,460,40,11.5,10.225024588798238,61.03493291447035,5.693695652173913,5.635434782608696,5.728478260869565
4473229,2.5,673,3,3,499,29,17.20689655172414,10.410954488460376,60.92068323057374,6.018436873747494,5.9967935871743485,6.053507014028056
4481970,2.5,642,3,2,569,48,11.854166666666666,5.981661858462386,38.90478796190625,6.60140597539543,5.772407732864675,6.863093145869947
4482888,2.5,647,1,1,615,110,5.590909090909091,2.044471728604949,20.777123037464573,5.551056910569105,5.547967479674797,5.5686178861788616
4487550,2.5,653,4,3,471,33,14.272727272727273,11.18714469142006,90.75959473360109,3.343524416135881,2.842887473460722,3.375796178343949
4487946,2.5,710,2,1,280,39,7.17948717948718,6.002990667974487,45.65933703738371,4.006428571428572,3.9614285714285717,4.124642857142858
4504164,2.5,649,3,2,577,37,15.594594594594595,7.990915682453553,50.890528930793714,3.850086655112652,3.84315424610052,3.9691507798960135
4527487,2.5,671,4,3,553,19,29.105263157894736,6.174836802705621,26.555008414260133,3.9083182640144667,3.8804701627486438,3.9598553345388794
4544584,2.5,672,4,3,530,63,8.412698412698413,7.256558700398281,60.56792889214756,8.428679245283018,8.39622641509434,8.475094339622641
4547202,2.5,696,7,7,322,32,10.0625,4.966727990969737,34.58446713078993,4.8083850931677015,4.714906832298137,4.842546583850932
4559519,2.5,991,4,3,563,37,15.216216216216216,18.81482740612973,123.5251502156105,6.521314387211367,6.500177619893428,6.856483126110124
4575701,2.5,700,3,2,625,84,7.440476190476191,5.551970267232032,64.22831690911,8.8256,8.29008,9.05728
4579744,2.5,678,5,4,521,26,20.03846153846154,28.852876153209923,131.545172383626,4.085412667946257,3.7923224568138196,4.507485604606526
4605892,2.5,678,6,6,459,28,16.392857142857142,2.4610035403752395,10.681016729546544,2.6413943355119827,2.5309368191721133,3.3028322440087146
4668185,2.5,641,6,6,398,40,9.95,14.082725404625196,140.17351864157575,4.875376884422111,4.837437185929648,5.731155778894473
4705097,2.5,659,4,4,439,53,8.283018867924529,6.6104560121844465,40.83461666627507,8.617084282460137,7.828473804100227,8.711161731207289
4724133,2.5,650,4,3,530,54,9.814814814814815,8.929486140132754,67.27071980500087,8.065283018867925,7.136792452830188,8.434150943396228
4749525,2.5,805,4,3,483,57,8.473684210526315,5.171533003243758,35.23637143266605,8.44927536231884,8.416149068322982,8.58136645962733
4754626,2.5,1144,5,4,496,50,9.92,5.609612428369021,35.910688322291634,7.022177419354839,6.963104838709677,7.140524193548386
4754956,2.5,647,5,5,464,44,10.545454545454545,7.895903547975899,79.84102306012257,5.943318965517241,5.894612068965517,6.004741379310344
4775763,2.5,718,9,8,353,54,6.537037037037037,3.0715522105848296,21.283824529502333,4.095184135977337,3.970538243626062,4.608781869688386
4785421,2.5,773,4,5,438,42,10.428571428571429,6.174908454052492,65.43550013037633,6.2027397260273975,5.4527397260273975,6.496118721461188
4789937,2.5,678,5,6,455,52,8.75,3.1341208347885967,15.692985276653742,4.952967032967033,4.663516483516483,5.305494505494505
4792515,2.5,705,6,7,406,32,12.6875,3.1981174925249203,14.61718396489627,2.3364532019704436,2.330295566502463,2.363793103448276
4811115,2.5,643,5,4,440,19,23.157894736842106,77.87596049133349,310.0386724424174,3.1411363636363636,2.9086363636363637,3.2370454545454543
4824328,2.5,688,3,2,512,46,11.130434782608695,4.4553942905472494,52.678349017101134,7.637109375,6.826171875,8.0712890625
4861227,2.5,710,9,8,291,26,11.192307692307692,3.0543696466206214,14.498143853989719,3.5900343642611685,3.529896907216495,3.614089347079038
4861687,2.5,746,6,6,520,34,15.294117647058824,29.797571672627225,215.85554735884617,4.355384615384616,4.337692307692308,4.384423076923077
4862222,2.5,670,4,3,506,74,6.837837837837838,4.678355865124784,46.864483753444965,7.000592885375495,7.000197628458498,7.763438735177866
4862380,2.5,660,3,2,585,55,10.636363636363637,9.921433945348065,77.05171849457584,6.364102564102564,5.857435897435897,6.4280341880341885
4865550,2.5,642,4,3,521,51,10.215686274509803,14.284219776533455,141.17163337249428,6.755662188099808,5.790595009596929,6.79404990403071
4865558,2.5,649,5,4,494,71,6.957746478873239,6.089107365567899,71.99626746999496,7.719838056680162,7.338663967611336,7.96336032388664
4912927,2.5,674,2,1,637,100,6.37,7.678051412342424,119.3391286800846,5.279277864992151,4.76248037676609,6.419152276295134
4915833,2.5,675,4,3,527,57,9.24561403508772,13.106113750818988,126.49310260169077,7.326185958254269,7.144212523719165,7.892409867172676
4940890,2.5,683,3,2,589,67,8.791044776119403,4.826933083028504,35.35897783479972,8.81578947368421,8.787266553480475,9.431239388794568
5244934,2.5,656,6,6,405,26,15.576923076923077,5.491141047105629,39.49536132749356,4.22320987654321,4.2118518518518515,4.327160493827161
5351422,2.5,654,4,4,502,44,11.409090909090908,7.115608142768451,46.05179196825799,6.563745019920319,6.524302788844621,6.693227091633466
5477477,2.5,678,2,1,645,62,10.403225806451612,11.953354458882758,138.15029502222987,8.953333333333333,7.4945736434108525,9.03922480620155
5499001,2.5,670,4,3,557,93,5.989247311827957,2.724362536356215,14.983593558438749,9.466606822262118,8.871992818671455,9.642190305206462
5503058,2.5,916,5,5,724,54,13.407407407407407,2.41588412506201,31.614019844626775,6.628314917127072,4.153453038674033,6.660773480662983
5503168,2.5,695,6,5,467,47,9.936170212765957,1.6718733547906823,10.76488805029365,4.701070663811564,3.653961456102784,5.160813704496788
5503359,2.5,716,4,5,520,36,14.444444444444445,2.9775149516794532,17.634669701076543,7.161923076923077,7.149230769230769,7.227115384615384
5540718,2.5,663,5,6,354,18,19.666666666666668,23.41414965287493,96.73043212848741,4.6892655367231635,4.593220338983051,4.715819209039548
5540722,2.5,691,5,4,502,29,17.310344827586206,31.52820580173994,135.54584511403382,5.434262948207171,5.2312749003984065,5.467131474103586
5540733,2.5,641,8,7,363,43,8.44186046511628,7.2757578565868375,62.0970300611909,5.0606060606060606,5.009366391184574,5.071625344352617
5540847,2.5,869,6,6,593,41,14.463414634146341,2.637891189610939,36.55168169685484,5.352613827993254,4.903709949409781,5.642495784148398
5547018,2.5,649,4,3,478,29,16.482758620689655,20.152052990800343,137.4758843961234,5.6060669456066945,5.596234309623431,5.662343096234309
5565253,2.5,670,4,4,485,34,14.264705882352942,9.486670496618437,48.20894704255659,6.184948453608247,5.234639175257732,6.2917525773195875
5615881,2.5,1051,5,4,637,39,16.333333333333332,7.027404876278768,39.3366098780074,7.042386185243328,6.983516483516484,7.087598116169545
5615968,2.5,642,4,3,481,29,16.586206896551722,22.503914941471898,169.10611907745945,6.112474012474013,5.997505197505198,6.132848232848233
5615986,2.5,685,6,5,485,48,10.104166666666666,3.115633473493205,13.581270434673417,6.858762886597938,4.58659793814433,7.153814432989691
5615988,2.5,671,5,4,505,36,14.027777777777779,7.489035556656913,49.21506378762081,3.3794059405940593,3.3685148514851484,3.56059405940594
5616015,2.5,657,2,1,621,47,13.212765957446809,21.692848877634543,164.7084787312849,8.149919484702094,7.506763285024154,8.392753623188405
5633515,2.5,663,6,7,370,38,9.736842105263158,3.3950876087776174,13.142613867522616,5.3062162162162165,5.302432432432433,5.325135135135135
5692189,2.5,1527,6,5,533,35,15.228571428571428,19.15395930489358,175.892239655065,4.659474671669794,4.508067542213884,5.36923076923077
5705278,2.5,643,8,7,347,29,11.96551724137931,7.2639608430043126,32.274748337144956,3.4616714697406343,3.4587896253602306,3.494812680115274
5705752,2.5,682,7,6,438,59,7.423728813559322,3.8479425236805667,36.82760864602572,6.645433789954337,6.6374429223744285,6.681278538812785
5706077,2.5,656,4,4,477,25,19.08,35.47174666015828,223.57240681500932,4.420335429769392,4.3786163522012576,4.430398322851153
5706137,2.5,737,9,9,337,29,11.620689655172415,5.026024526039909,50.46937060874386,3.8032640949554897,3.656379821958457,3.877744807121662
5715345,2.5,923,5,4,487,33,14.757575757575758,22.882504744755455,119.59506752200276,4.286447638603696,4.22217659137577,4.293634496919918
