strategy,capacity,dp_epsilon_m,n_trajectories,n_points_mean,n_points_median,n_points_std,n_points_min,n_points_max,n_moves_mean,n_moves_median,n_moves_std,n_moves_min,n_moves_max,n_stops_mean,n_stops_median,n_stops_std,n_stops_min,n_stops_max,n_move_points_mean,n_move_points_median,n_move_points_std,n_move_points_min,n_move_points_max,n_move_keypoints_mean,n_move_keypoints_median,n_move_keypoints_std,n_move_keypoints_min,n_move_keypoints_max,move_cr_mean,move_cr_median,move_cr_std,move_cr_min,move_cr_max,move_mean_sed_m_mean,move_mean_sed_m_median,move_mean_sed_m_std,move_mean_sed_m_min,move_mean_sed_m_max,move_max_sed_m_mean,move_max_sed_m_median,move_max_sed_m_std,move_max_sed_m_min,move_max_sed_m_max,move_latency_us_per_point_mean,move_latency_us_per_point_median,move_latency_us_per_point_std,move_latency_us_per_point_min,move_latency_us_per_point_max,eviction_hit_rate_mean,eviction_hit_rate_median,eviction_hit_rate_std,eviction_hit_rate_min,eviction_hit_rate_max,passes_sed_budget
squish_dp,200,50.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,13.16,13.0,3.1994949096330307,4.0,23.0,32.31425363972487,30.264285714285712,12.986822541286513,10.25,82.33333333333333,42.9787421705014,37.83081191178844,29.13199230504954,5.091038151765112,192.28697045054855,160.9924659053944,141.09553257128422,100.41537778818022,9.333864197530295,667.5061640130456,5.223757313647448,2.8893544491195264,4.529426093039515,0.8478813559322034,19.61468315301391,0.14466666666666667,0.0,0.1987740202116743,0.0,1.0,0
pure_dp,0,50.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,13.14,13.0,3.165534087734021,4.0,22.0,32.354762768277475,30.154761904761905,13.000874073311872,10.25,82.33333333333333,43.136400289980045,37.83081191178844,29.34438576310939,5.091038151765112,192.28697045054855,161.15018007193046,141.09553257128422,100.98874803852716,9.333864197530295,667.5061640130456,2.176450057838062,1.8910812248096731,1.1102150899281684,0.60375,6.594200626959248,nan,nan,nan,nan,nan,0
squish_dp,50,50.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,13.07,13.0,3.0756620376265285,4.0,21.0,32.494381108270815,30.154761904761905,12.885164334416507,10.25,82.33333333333333,43.422044567826035,37.8428147481196,29.108378302064025,5.091038151765112,193.23393985418292,162.56140761974018,143.01777285129612,100.16599806191881,9.333864197530295,670.5393820132493,11.174470048959174,11.42504525110989,3.359945901626919,1.063157894736842,17.439322033898307,0.5509404761904761,0.5,0.26651385664781213,0.0,1.0,0
squish_dp,500,50.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,13.14,13.0,3.165534087734021,4.0,22.0,32.354762768277475,30.154761904761905,13.000874073311872,10.25,82.33333333333333,43.136400289980045,37.83081191178844,29.34438576310939,5.091038151765112,192.28697045054855,161.15018007193046,141.09553257128422,100.98874803852716,9.333864197530295,667.5061640130456,2.585939194505723,2.0226726726726727,2.3188371108485812,0.601271186440678,13.700156739811913,0.025,0.0,0.13055824196677338,0.0,1.0,0
squish_dp,1000,50.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,13.14,13.0,3.165534087734021,4.0,22.0,32.354762768277475,30.154761904761905,13.000874073311872,10.25,82.33333333333333,43.136400289980045,37.83081191178844,29.34438576310939,5.091038151765112,192.28697045054855,161.15018007193046,141.09553257128422,100.98874803852716,9.333864197530295,667.5061640130456,2.3115553486985716,2.1338246298812864,1.2339276669980759,0.5957446808510638,7.008346213292117,0.0,0.0,0.0,0.0,0.0,0
squish_dp,2000,50.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,13.14,13.0,3.165534087734021,4.0,22.0,32.354762768277475,30.154761904761905,13.000874073311872,10.25,82.33333333333333,43.136400289980045,37.83081191178844,29.34438576310939,5.091038151765112,192.28697045054855,161.15018007193046,141.09553257128422,100.98874803852716,9.333864197530295,667.5061640130456,2.4694875786320076,2.1941190476190475,1.3404736635327525,0.6858333333333333,7.259561128526646,0.0,0.0,0.0,0.0,0.0,0
squish_dp,4000,50.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,13.14,13.0,3.165534087734021,4.0,22.0,32.354762768277475,30.154761904761905,13.000874073311872,10.25,82.33333333333333,43.136400289980045,37.83081191178844,29.34438576310939,5.091038151765112,192.28697045054855,161.15018007193046,141.09553257128422,100.98874803852716,9.333864197530295,667.5061640130456,2.321271779000112,1.9907047647050589,1.3522609880795717,0.6214484679665738,7.337617554858934,0.0,0.0,0.0,0.0,0.0,0
squish_dp,100,50.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,13.12,13.0,3.1181450067032292,4.0,21.0,32.38719679095414,30.097619047619048,13.005914977229493,10.25,82.33333333333333,43.01724783332402,36.33160687841438,28.845299895243002,5.091038151765112,188.09493692921254,161.1280874515325,141.72881257438934,100.03894024113156,9.333864197530295,660.8625835888868,8.39176769877938,8.548195292066259,4.544940939155024,0.6419491525423728,18.77914979757085,0.3416547619047619,0.30952380952380953,0.26277107014336654,0.0,1.0,0
squish_dp,50,30.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,14.54,14.0,3.8043568856156638,4.0,27.0,29.016669190460284,27.322916666666664,10.714472873994888,10.25,82.33333333333333,36.653080158205505,32.29468187910892,27.550340168439472,5.091038151765112,191.52279095450294,146.33003363646864,127.51930485279323,98.56620488405615,9.333864197530295,670.5393820132493,10.760805908192332,11.239281289760932,3.775875751432122,0.6902439024390244,18.103166666666667,0.5509404761904761,0.5,0.26651385664781213,0.0,1.0,0
pure_dp,0,30.0,100,729.34,678.0,144.64091517767145,641.0,1527.0,4.86,5.0,1.5892314386698263,1.0,8.0,4.23,4.5,1.6382732964738802,0.0,7.0,406.54,405.5,117.12657575236607,41.0,657.0,14.6,14.0,3.918358757635058,4.0,30.0,28.93490482672393,26.607142857142854,10.726534001570714,10.25,82.33333333333333,36.484132932503506,32.1937432517938,27.715199535014946,5.091038151765112,190.4393223977439,145.8995125398875,127.08235211962038,99.16634125031045,9.333864197530295,667.5061640130456,2.534055957528519,2.156088573172762,1.353340242852284,0.6718266253869969,7.350470219435738,nan,nan,nan,nan,nan,0
