trajectory,strategy,capacity,dp_epsilon_m,n_points,n_moves,n_stops,n_move_points,n_move_keypoints,move_cr,move_mean_sed_m,move_max_sed_m,move_latency_us_per_point,move_latency_p25_us_per_point,move_latency_p75_us_per_point,eviction_hit_rate
5499001,squish_dp,2000,20.0,670,2,1,632,29,21.79310344827586,44.52362786423559,265.698297682138,6.264398734177215,5.174208860759493,6.920569620253165,0.0
5503058,squish_dp,2000,20.0,916,6,5,414,17,24.352941176470587,28.175958938286627,164.31428125148707,2.9729468599033817,1.5224637681159419,3.0079710144927536,0.0
5503168,squish_dp,2000,20.0,695,6,5,336,15,22.4,16.35435815137938,59.397016138875145,2.8967261904761905,2.4946428571428574,3.0095238095238095,0.0
5503359,squish_dp,2000,20.0,716,6,6,319,13,24.53846153846154,19.49494526784224,80.5289564227261,0.911912225705329,0.9106583072100314,1.1586206896551725,0.0
5540718,squish_dp,2000,20.0,663,6,6,333,13,25.615384615384617,32.65723016116327,101.28465739621406,1.9189189189189189,1.9165165165165166,1.9462462462462464,0.0
5540722,squish_dp,2000,20.0,691,5,5,426,10,42.6,103.84037839388492,282.18890604514826,0.6924882629107981,0.6492957746478873,0.7053990610328639,0.0
5540733,squish_dp,2000,20.0,641,4,3,490,10,49.0,48.30220571798681,134.8571333720388,2.273061224489796,2.262857142857143,2.286734693877551,0.0
5540847,squish_dp,2000,20.0,869,6,6,375,17,22.058823529411764,27.25480854747059,111.38397837364585,3.550666666666667,3.5464,3.5584000000000002,0.0
5547018,squish_dp,2000,20.0,649,6,5,388,13,29.846153846153847,20.385072047216436,69.10580849271571,1.6644329896907215,1.4752577319587628,1.6855670103092784,0.0
5565253,squish_dp,2000,20.0,670,4,5,385,12,32.083333333333336,18.07709049919956,57.51488169538585,2.3854545454545453,2.347272727272727,2.7859740259740255,0.0
5615881,squish_dp,2000,20.0,1051,6,6,357,21,17.0,21.572550223828816,108.93687453374359,3.2574229691876755,3.0806722689075627,3.3504201680672265,0.0
5615968,squish_dp,2000,20.0,642,6,5,378,17,22.235294117647058,15.794718742921651,73.56904228851245,2.0891534391534394,2.0783068783068783,2.140740740740741,0.0
5615986,squish_dp,2000,20.0,685,5,4,343,13,26.384615384615383,36.734861214082535,108.27910253831286,2.311078717201166,2.2988338192419824,2.46530612244898,0.0
5615988,squish_dp,2000,20.0,671,6,5,356,13,27.384615384615383,32.566684005225646,166.20409093537702,1.2547752808988764,1.2438202247191013,1.2926966292134832,0.0
5616015,squish_dp,2000,20.0,657,2,1,624,17,36.705882352941174,31.022625523512996,169.62040007185772,5.111858974358975,5.009775641025641,5.154647435897436,0.0
5633515,squish_dp,2000,20.0,663,6,5,410,17,24.11764705882353,12.34959005120959,61.271416707528616,2.490487804878049,2.482682926829268,2.5634146341463415,0.0
5692189,squish_dp,2000,20.0,1527,6,5,401,16,25.0625,53.18179332653892,215.6044040307754,1.7276807980049875,1.7226932668329176,1.7942643391521198,0.0
5705278,squish_dp,2000,20.0,643,8,7,323,16,20.1875,25.625246180596353,111.49650246273086,1.0826625386996904,1.081733746130031,1.1136222910216718,0.0
5705752,squish_dp,2000,20.0,682,5,4,434,18,24.11111111111111,31.939201462318167,116.81292849326024,3.26036866359447,3.2059907834101384,3.275345622119816,0.0
5706077,squish_dp,2000,20.0,656,5,5,382,12,31.833333333333332,22.399201977477873,77.61853245301107,1.781151832460733,1.7560209424083768,1.7984293193717278,0.0
5706137,squish_dp,2000,20.0,737,7,7,173,14,12.357142857142858,9.35394007308046,48.37036193758278,1.2572254335260116,1.2560693641618497,1.2589595375722544,0.0
5715345,squish_dp,2000,20.0,923,4,3,491,13,37.76923076923077,41.54290069204276,268.94836450459763,2.112830957230143,2.0680244399185335,2.1209775967413442,0.0
5771585,squish_dp,2000,20.0,720,6,5,355,15,23.666666666666668,35.65936793658807,129.651578929939,2.183380281690141,2.160281690140845,2.1892957746478876,0.0
5771621,squish_dp,2000,20.0,675,6,5,379,18,21.055555555555557,15.577348717518486,70.02387956650054,2.9638522427440632,2.9398416886543535,2.9786279683377312,0.0
5772092,squish_dp,2000,20.0,729,8,7,335,18,18.61111111111111,16.25170088714374,91.92458459781096,1.612537313432836,1.6050746268656717,1.6614925373134328,0.0
5772102,squish_dp,2000,20.0,725,5,4,359,14,25.642857142857142,20.450958433774073,85.28289154791662,2.85041782729805,2.8459610027855153,2.869359331476323,0.0
5772192,squish_dp,2000,20.0,706,7,6,381,18,21.166666666666668,10.85285683589478,49.372954681557864,2.6648293963254592,2.521784776902887,2.6997375328083986,0.0
5874746,squish_dp,2000,20.0,729,6,6,364,15,24.266666666666666,12.455278653069799,56.04224897414236,2.404945054945055,2.3887362637362637,2.4074175824175823,0.0
5874767,squish_dp,2000,20.0,1278,8,7,245,17,14.411764705882353,12.13457823933522,49.819823284395206,2.228979591836735,2.179591836734694,2.2322448979591836,0.0
5874769,squish_dp,2000,20.0,649,6,6,322,14,23.0,13.14985054755324,54.583769686168914,1.23944099378882,1.1838509316770185,1.3012422360248448,0.0
5874787,squish_dp,2000,20.0,1064,5,5,225,12,18.75,11.908928404144135,34.68786174336923,1.4084444444444444,1.4084444444444444,1.5133333333333334,0.0
5875173,squish_dp,2000,20.0,712,4,4,95,8,11.875,8.014071246588264,32.935646776331076,0.6368421052631579,0.6347368421052632,0.6368421052631579,0.0
5882173,squish_dp,2000,20.0,665,8,7,273,16,17.0625,24.65175183968746,102.02799753176895,0.8542124542124542,0.8531135531135531,0.8736263736263736,0.0
5969330,squish_dp,2000,20.0,721,6,5,459,21,21.857142857142858,14.22982587450791,96.57806043837148,1.9233115468409585,1.9108932461873638,1.9910675381263616,0.0
5969331,squish_dp,2000,20.0,706,6,5,359,15,23.933333333333334,34.33353246885664,128.6654809200339,1.2807799442896937,1.2735376044568245,1.3016713091922005,0.0
5969362,squish_dp,2000,20.0,672,5,5,449,15,29.933333333333334,18.57025781725606,84.23304140251074,1.5360801781737194,1.5202672605790646,1.5369710467706015,0.0
6058407,squish_dp,2000,20.0,696,7,7,329,19,17.31578947368421,26.976266623543786,143.64548289024273,2.3462006079027353,2.313981762917933,2.3650455927051675,0.0
6062407,squish_dp,2000,20.0,666,7,6,333,16,20.8125,21.398731236312027,119.39236451416485,1.0483483483483484,1.0414414414414415,1.1348348348348347,0.0
6109129,squish_dp,2000,20.0,721,4,3,482,15,32.13333333333333,31.701502732260412,139.26310022167425,1.9568464730290458,1.9553941908713692,2.1518672199170124,0.0
6148097,squish_dp,2000,20.0,725,4,4,458,15,30.533333333333335,34.3246595420759,119.7608958752125,1.9526200873362445,1.9486899563318778,1.9840611353711792,0.0
6148143,squish_dp,2000,20.0,677,5,4,437,18,24.27777777777778,14.556852695437948,75.8424260444081,1.7411899313501145,1.740274599542334,1.8443935926773456,0.0
6148208,squish_dp,2000,20.0,646,3,3,319,10,31.9,44.74147215171874,191.8871596911494,1.4711598746081505,1.4614420062695925,1.4905956112852665,0.0
6190357,squish_dp,2000,20.0,710,2,2,494,8,61.75,118.89951812343354,275.81132870410335,3.801417004048583,3.3714574898785425,3.811336032388664,0.0
