gamma_mps,k,n_trajectories,n_points_mean,n_points_median,n_points_std,n_points_min,n_points_max,n_moves_mean,n_moves_median,n_moves_std,n_moves_min,n_moves_max,n_stops_mean,n_stops_median,n_stops_std,n_stops_min,n_stops_max,n_move_points_mean,n_move_points_median,n_move_points_std,n_move_points_min,n_move_points_max,n_move_keypoints_mean,n_move_keypoints_median,n_move_keypoints_std,n_move_keypoints_min,n_move_keypoints_max,move_cr_mean,move_cr_median,move_cr_std,move_cr_min,move_cr_max,move_retention_ratio_mean,move_retention_ratio_median,move_retention_ratio_std,move_retention_ratio_min,move_retention_ratio_max,e_match_rate_mean,e_match_rate_median,e_match_rate_std,e_match_rate_min,e_match_rate_max,v_match_rate_mean,v_match_rate_median,v_match_rate_std,v_match_rate_min,v_match_rate_max,move_latency_us_per_point_mean,move_latency_us_per_point_median,move_latency_us_per_point_std,move_latency_us_per_point_min,move_latency_us_per_point_max,passes_retention_floor
4.0,2,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,49.59,47.0,23.265744099100903,6.0,114.0,29.42360404630904,29.17297564186965,11.617205666964788,12.378947368421052,115.28571428571429,0.13207527276976866,0.12800702565698785,0.037661248976821715,0.026022304832713755,0.2755102040816326,0.05469202571662426,0.01562881562881563,0.08272619028499055,0.0,0.35294117647058826,0.9336797067311773,1.0,0.15083324452887284,0.0375,1.0,5.943076760745758,5.572175539371038,2.1759361782191635,3.3140495867768593,13.456122448979592,1
4.0,6,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,49.59,47.0,23.265744099100903,6.0,114.0,29.37264627690555,28.964285714285715,11.542309855268897,12.378947368421052,115.28571428571429,0.13207527276976866,0.12800702565698785,0.037661248976821715,0.026022304832713755,0.2755102040816326,0.0057665169108918725,0.0,0.013365246204371828,0.0,0.0625,0.46234380409097203,0.4330357142857143,0.28875448501643486,0.0,1.0,5.608302842759458,4.768602454427033,2.4859063099360625,3.1132231404958675,17.56193548387097,1
5.0,9,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,42.54,37.0,21.250511580294777,3.0,107.0,30.430813906234928,28.879310344827587,11.454766673579085,10.137931034482758,89.66666666666667,0.11298091110767437,0.11118976339625163,0.03751363021149505,0.026022304832713755,0.2653061224489796,0.0017921943647750099,0.0,0.008381353752509705,0.0,0.06666666666666667,0.07636587742116051,0.05263157894736842,0.08515516538748336,0.0,0.4444444444444444,4.837881279525059,4.210078834574956,1.641295216656057,2.8334710743801654,9.873563218390805,1
4.0,8,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,49.59,47.0,23.265744099100903,6.0,114.0,28.29976592964944,28.31015911872705,10.029106703444235,10.31578947368421,89.66666666666667,0.13207527276976866,0.12800702565698785,0.037661248976821715,0.026022304832713755,0.2755102040816326,0.00230971207502604,0.0,0.00890108238509171,0.0,0.0625,0.2550715399471172,0.1846590909090909,0.2536415703678292,0.0,1.0,5.5502731797551865,5.131546667884156,2.036474438056534,3.0475206611570247,14.10774193548387,1
5.0,10,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,42.54,37.0,21.250511580294777,3.0,107.0,29.407119984230054,28.270764119601328,10.970024615226205,10.137931034482758,89.66666666666667,0.11298091110767437,0.11118976339625163,0.03751363021149505,0.026022304832713755,0.2653061224489796,0.0017921943647750099,0.0,0.008381353752509705,0.0,0.06666666666666667,0.04430162784117152,0.03333333333333333,0.057612672810404796,0.0,0.2857142857142857,4.499113887675932,4.177762198371935,1.204337563987196,3.0821705426356587,8.47429906542056,1
4.0,7,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,49.59,47.0,23.265744099100903,6.0,114.0,28.899027479289998,28.145780051150894,11.538748206366177,12.378947368421052,115.28571428571429,0.13207527276976866,0.12800702565698785,0.037661248976821715,0.026022304832713755,0.2755102040816326,0.0019563101986414255,0.0,0.00735278840970457,0.0,0.045454545454545456,0.3491547972845137,0.2857142857142857,0.26222206252585856,0.0,1.0,6.466388909715515,5.3343818082788665,4.060789243842277,3.0141263940520444,33.84903225806452,1
4.0,9,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,49.59,47.0,23.265744099100903,6.0,114.0,27.065094125932866,26.037362637362637,9.84513662838307,12.123711340206185,89.66666666666667,0.13207527276976866,0.12800702565698785,0.037661248976821715,0.026022304832713755,0.2755102040816326,0.0007229887615444531,0.0,0.004140964740165879,0.0,0.02631578947368421,0.12827315548990523,0.09175084175084175,0.13313306163034438,0.0,0.75,5.369786958978256,4.832295012766659,2.2279898316684457,2.8945901639344265,17.089032258064517,1
4.0,10,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,49.59,47.0,23.265744099100903,6.0,114.0,25.757215589510412,25.118589743589745,9.428115159802685,11.41747572815534,89.66666666666667,0.13207527276976866,0.12800702565698785,0.037661248976821715,0.026022304832713755,0.2755102040816326,0.0007839912280701754,0.0,0.005000681374390799,0.0,0.041666666666666664,0.06675219874658797,0.045454545454545456,0.07787858499655446,0.0,0.4,5.0993208763190445,4.553963204715084,2.1496852524771555,2.9801652892561985,17.478461538461538,1
3.0,3,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,62.58,58.0,28.491423483589095,8.0,154.0,24.26284002888843,23.911877803888057,7.04602925854921,10.226086956521739,67.25,0.16671321816767581,0.16592261904761904,0.04211478864306922,0.048327137546468404,0.31097560975609756,0.02778370243530419,0.0,0.049762109841017706,0.0,0.22727272727272727,0.8680840042327941,1.0,0.21605239288248357,0.03333333333333333,1.0,6.201343734737806,5.689562371196509,2.4577597434721117,3.3450413223140494,16.98709677419355,1
3.0,4,100,443.41,399.0,181.22055845869366,216.0,989.0,1.97,1.0,1.3062012158016145,1.0,7.0,1.17,1.0,1.4217289232878156,0.0,6.0,376.67,365.0,146.60618966634678,66.0,617.0,62.58,58.0,28.491423483589095,8.0,154.0,24.40804392952286,23.911877803888057,7.10962932648547,10.226086956521739,67.25,0.16671321816767581,0.16592261904761904,0.04211478864306922,0.048327137546468404,0.31097560975609756,0.01383807073285447,0.0,0.0224425045732609,0.0,0.0967741935483871,0.7435396532105232,0.7692307692307693,0.2551541068663454,0.021505376344086023,1.0,7.996130221132944,6.736137153172834,4.255009177372333,3.1359504132231404,26.436915887850468,1
