time,latitude,longitude,osm_way_id,matched_latitude,matched_longitude,matched_distance,matched_type
2023-10-06 22:32:10,37.78827495094648,-122.4243233259285,619378868,37.78819,-122.424306,9.410585,True
2023-10-06 22:32:11,37.78827520296677,-122.42432305280762,619378868,37.78819,-122.424306,9.434357,False
2023-10-06 22:32:12,37.788274970253305,-122.42432226232224,619378868,37.78819,-122.424306,9.398413,False
2023-10-06 22:32:13,37.78827830412338,-122.4243252072983,619378868,37.78819,-122.424306,9.803253,False
2023-10-06 22:32:14,37.78828595674751,-122.42433279560689,619378868,37.78819,-122.424306,10.761351,False
2023-10-06 22:32:15,37.78829725721254,-122.4243437902846,619378868,37.78819,-122.424306,12.206826,False
2023-10-06 22:32:16,37.78830907843332,-122.42435422909058,619378868,37.78819,-122.424306,13.721018,False
2023-10-06 22:32:17,37.78831540424755,-122.42435809924848,619378868,37.78819,-122.424306,14.490724,False
2023-10-06 22:32:18,37.78831659601254,-122.424356022357,619378868,37.78819,-122.424306,14.560722,False
2023-10-06 22:32:19,37.78831543531777,-122.42435149562276,619378868,37.78819,-122.424306,14.324129,False
2023-10-06 22:32:20,37.78831374440658,-122.42434739601256,619378868,37.78819,-122.424306,14.048621,False
2023-10-06 22:32:21,37.788313755901,-122.42434423686716,619378868,37.78819,-122.424306,13.981766,False
2023-10-06 22:32:22,37.78831286946235,-122.42434064399828,619378868,37.78819,-122.424306,13.814908,False
2023-10-06 22:32:23,37.7883156523494,-122.42434018497448,619378868,37.78819,-122.424306,14.106911,False
2023-10-06 22:32:24,37.78832141492808,-122.42434172867252,619378868,37.78819,-122.424306,14.758181,False
2023-10-06 22:32:25,37.78833080708634,-122.42434552539146,619378868,37.78819,-122.424306,15.843515,False
2023-10-06 22:32:26,37.78833962859898,-122.42433448930532,619378868,37.78819,-122.424306,16.62688,False
2023-10-06 22:32:27,37.78836019638836,-122.42434027900887,619378868,37.78819,-122.424306,18.95159,False
2023-10-06 22:32:28,37.78838621767256,-122.42434583307148,619378868,37.78819,-122.424306,21.869213,True
2023-10-06 22:32:29,37.78841575965137,-122.4243342898135,619378868,37.788193,-122.424289,24.934978,False
2023-10-06 22:32:30,37.78835962185862,-122.42408213329473,619378868,37.7882225,-122.424054,15.321845,False
2023-10-06 22:32:31,37.78830348406587,-122.42382997677596,619378868,37.788252,-122.423819,5.708712,True
2023-10-06 22:32:32,37.78831314579797,-122.4237568495226,619378868,37.788261,-122.423746,5.753082,False
2023-10-06 22:32:33,37.78832451216396,-122.423690938949,619378868,37.78827,-122.423679,6.084542,True
2023-10-06 22:32:34,37.78834470859496,-122.42364414018728,619378868,37.788276,-122.42363,7.644749,False
