time,latitude,longitude,altitude,osm_way_id,matched_latitude,matched_longitude,matched_distance,matched_type
2022-06-07 00:55:04,37.7720295,-122.4467408,48.769,396987788,37.771967,-122.446728,6.8997,True
2022-06-07 00:55:05,37.7720344,-122.446697,48.675,396987788,37.771973,-122.446684,6.819001,False
2022-06-07 00:55:06,37.772047,-122.4466109,48.591,396987788,37.771984,-122.446598,6.98424,True
2022-06-07 00:55:07,37.7720626,-122.4465239,48.199,396987788,37.771995,-122.44651,7.469712,False
2022-06-07 00:55:08,37.7720729,-122.4464382,47.973,396987788,37.772006,-122.446424,7.404861,True
2022-06-07 00:55:09,37.7720758,-122.4463609,47.018,396987788,37.772016,-122.446348,6.648759,False
2022-06-07 00:55:10,37.772083,-122.4462871,45.724,396987788,37.772025,-122.446275,6.414586,True
2022-06-07 00:55:11,37.7720917,-122.4462229,45.56,396987788,37.772033,-122.446211,6.482046,False
2022-06-07 00:55:12,37.7720956,-122.4461775,45.278,396987788,37.772039,-122.446166,6.283817,False
2022-06-07 00:55:13,37.7720994,-122.4461494,44.941,396987788,37.772043,-122.446138,6.312476,True
2022-06-07 00:55:14,37.7721013,-122.4461296,44.517,396987788,37.772045,-122.446118,6.247766,False
2022-06-07 00:55:15,37.7721057,-122.446109,44.446,396987788,37.772048,-122.446097,6.445035,False
2022-06-07 00:55:16,37.7721072,-122.4460897,44.375,396987788,37.77205,-122.446078,6.343522,False
2022-06-07 00:55:17,37.7721088,-122.4460738,44.206,396987788,37.772052,-122.446062,6.299664,False
2022-06-07 00:55:18,37.7721089,-122.4460625,44.287,396987788,37.772053,-122.446051,6.155251,False
2022-06-07 00:55:19,37.7721101,-122.4460571,44.241,396987788,37.772054,-122.446045,6.212052,False
2022-06-07 00:55:20,37.7721106,-122.4460568,44.208,396987788,37.772054,-122.446045,6.262523,False
2022-06-07 00:55:21,37.7721107,-122.446057,44.159,396987788,37.772054,-122.446045,6.276211,False
2022-06-07 00:55:22,37.7721114,-122.4460575,44.079,396987788,37.772054,-122.446045,6.359668,False
2022-06-07 00:55:23,37.772112,-122.4460586,43.876,396987788,37.772054,-122.446045,6.441466,False
2022-06-07 00:55:24,37.7721125,-122.4460593,43.733,396987788,37.772054,-122.446045,6.506917,False
2022-06-07 00:55:25,37.7721135,-122.44606,43.565,396987788,37.772054,-122.446045,6.627011,False
2022-06-07 00:55:26,37.7721142,-122.4460605,43.445,396987788,37.772054,-122.446045,6.711383,False
2022-06-07 00:55:27,37.7721141,-122.4460611,43.556,396987788,37.772054,-122.446045,6.710976,False
2022-06-07 00:55:28,37.7721151,-122.4460614,43.729,396987788,37.772054,-122.446045,6.824563,False
2022-06-07 00:55:29,37.7721158,-122.4460615,43.944,396987788,37.772054,-122.446045,6.902125,False
2022-06-07 00:55:30,37.7721157,-122.4460618,43.943,396987788,37.772054,-122.446045,6.896655,False
2022-06-07 00:55:31,37.7721164,-122.4460617,44.009,396987788,37.772054,-122.446045,6.97063,False
2022-06-07 00:55:32,37.7721163,-122.4460615,44.015,396987788,37.772054,-122.446045,6.956275,False
2022-06-07 00:55:33,37.7721158,-122.4460615,43.967,396987788,37.772054,-122.446045,6.902125,False
2022-06-07 00:55:34,37.7721156,-122.446061,43.967,396987788,37.772054,-122.446045,6.871738,False
2022-06-07 00:55:35,37.7721149,-122.4460606,43.995,396987788,37.772054,-122.446045,6.789002,False
2022-06-07 00:55:36,37.7721135,-122.44606,44.07,396987788,37.772054,-122.446045,6.627011,False
2022-06-07 00:55:37,37.772113,-122.446059,44.117,396987788,37.772054,-122.446045,6.556496,False
2022-06-07 00:55:38,37.7721127,-122.446053,44.085,396987788,37.772055,-122.446041,6.439589,False
2022-06-07 00:55:39,37.7721146,-122.4460321,43.93,396987788,37.772057,-122.44602,6.359757,True
2022-06-07 00:55:40,37.7721201,-122.4459927,43.817,396987788,37.772062,-122.445981,6.41871,False
2022-06-07 00:55:41,37.7721277,-122.4459359,43.689,396987788,37.772069,-122.445924,6.467781,False
2022-06-07 00:55:42,37.7721411,-122.4458863,43.681,396987788,37.772076,-122.445872,7.239518,True
2022-06-07 00:55:43,37.7721712,-122.4458389,43.526,396987788,37.772083,-122.44582,9.829497,False
2022-06-07 00:55:44,37.772221,-122.4457975,43.213,133856261,37.7722,-122.445764,3.669088,True
2022-06-07 00:55:45,37.7722814,-122.4457719,43.127,133856261,37.77228,-122.445776,0.391798,False
2022-06-07 00:55:46,37.7723442,-122.4457618,42.992,133856261,37.772341,-122.445785,2.109369,True
2022-06-07 00:55:47,37.7724076,-122.4457626,42.853,133856261,37.772404,-122.445795,2.88936,False
2022-06-07 00:55:48,37.7724674,-122.44577,42.569,133856261,37.772464,-122.445804,3.048545,True
2022-06-07 00:55:49,37.7725225,-122.4457784,42.388,133856261,37.772519,-122.445813,3.058009,False
2022-06-07 00:55:50,37.7725677,-122.4457861,42.149,133856261,37.772564,-122.44582,2.995566,True
2022-06-07 00:55:51,37.7725977,-122.4457881,42.011,133856261,37.772594,-122.445824,3.223979,False
2022-06-07 00:55:52,37.7726272,-122.4457876,41.721,133856261,37.772621,-122.44583,3.801155,False
2022-06-07 00:55:53,37.7726498,-122.4457821,41.819,133856261,37.772642,-122.445835,4.694307,False
2022-06-07 00:55:54,37.7726748,-122.4457784,41.547,133856261,37.772666,-122.44584,5.476899,True
2022-06-07 00:55:55,37.772697,-122.4457795,41.539,133856261,37.772688,-122.445844,5.793985,False
2022-06-07 00:55:56,37.772716,-122.4457838,41.666,133856261,37.772707,-122.445848,5.775998,False
2022-06-07 00:55:57,37.7727358,-122.4457885,41.328,133856261,37.772727,-122.445853,5.738388,False
2022-06-07 00:55:58,37.7727609,-122.445796,41.209,133856261,37.772752,-122.445858,5.557863,False
2022-06-07 00:55:59,37.772796,-122.4458132,40.834,133856261,37.772788,-122.445866,4.727126,True
2022-06-07 00:56:00,37.7728314,-122.4458316,40.602,133856261,37.772825,-122.445874,3.798566,False
2022-06-07 00:56:01,37.7728716,-122.4458487,40.542,87559150,37.77287,-122.445883,3.090187,False
2022-06-07 00:56:02,37.7729114,-122.4458631,40.471,87559150,37.772907,-122.445891,2.539659,True
2022-06-07 00:56:03,37.7729642,-122.4458755,40.576,87559150,37.77296,-122.445902,2.409861,False
2022-06-07 00:56:04,37.7730311,-122.4458861,40.692,738000224,37.773033,-122.445898,1.145581,True
2022-06-07 00:56:05,37.7731069,-122.4459,40.611,738000224,37.773102,-122.445878,1.954293,False
2022-06-07 00:56:06,37.7731931,-122.445916,40.941,1018460468,37.773204,-122.445899,1.913085,True
2022-06-07 00:56:07,37.7732882,-122.4459354,41.226,1018460468,37.77329,-122.445919,1.415296,True
2022-06-07 00:56:08,37.7733993,-122.4459607,41.799,1018460468,37.773401,-122.445944,1.468339,True
2022-06-07 00:56:09,37.773494,-122.445982,42.211,1120428725,37.773496,-122.445965,1.464335,True
2022-06-07 00:56:10,37.7736005,-122.4460069,42.635,738000223,37.773602,-122.445989,1.52166,True
2022-06-07 00:56:11,37.7737089,-122.446032,43.141,738000223,37.773711,-122.446014,1.559,True
2022-06-07 00:56:12,37.7738128,-122.4460573,43.602,738000223,37.773815,-122.446038,1.635367,True
2022-06-07 00:56:13,37.7739105,-122.4460816,43.911,738000223,37.773913,-122.446064,1.56889,True
2022-06-07 00:56:14,37.7740039,-122.4461053,44.232,1117317598,37.774006,-122.446088,1.462154,True
2022-06-07 00:56:15,37.7740964,-122.4461271,44.356,1117317598,37.774098,-122.446108,1.614646,True
2022-06-07 00:56:16,37.7741929,-122.446147,44.291,1117317598,37.774195,-122.446128,1.635657,True
2022-06-07 00:56:17,37.7742917,-122.4461655,44.5,738000222,37.774293,-122.446148,1.501278,True
2022-06-07 00:56:18,37.7743888,-122.4461846,44.166,738000222,37.77439,-122.446167,1.47978,True
2022-06-07 00:56:19,37.7744901,-122.4462039,44.058,738000222,37.774492,-122.446188,1.403295,True
2022-06-07 00:56:20,37.7745976,-122.4462282,43.382,738000222,37.774599,-122.446209,1.651806,True
2022-06-07 00:56:21,37.7747218,-122.4462531,43.428,738000222,37.774724,-122.446234,1.664824,True
2022-06-07 00:56:22,37.774856,-122.4462792,43.472,738000222,37.774858,-122.446261,1.579437,True
2022-06-07 00:56:23,37.7749899,-122.4463058,43.8,738000221,37.774992,-122.446286,1.731075,True
2022-06-07 00:56:24,37.7751198,-122.4463321,43.649,738000221,37.775122,-122.446312,1.697276,True
2022-06-07 00:56:25,37.7752467,-122.4463549,43.681,738000221,37.775248,-122.446338,1.414729,True
2022-06-07 00:56:26,37.7753708,-122.4463732,43.124,738000221,37.775371,-122.446364,0.793627,True
