time,latitude,longitude,osm_way_id,matched_latitude,matched_longitude,matched_distance,matched_type
2023-10-13 08:41:18,37.76978234993435,-122.41116343935686,819652178,37.769766,-122.411209,4.37317,True
2023-10-13 08:41:19,37.7697833935553,-122.41116545424546,819652178,37.769766,-122.411209,4.264229,False
2023-10-13 08:41:20,37.76979605046508,-122.4111611798665,819652178,37.769766,-122.411209,5.339285,False
2023-10-13 08:41:21,37.76982238813596,-122.41114801319084,819652178,37.769766,-122.411209,8.202627,False
2023-10-13 08:41:22,37.7698467288576,-122.41113045263651,819652178,37.769766,-122.411209,11.260643,False
2023-10-13 08:41:23,37.76972600117507,-122.41110448467596,618815751,37.7696695,-122.411163,8.0628305,False
2023-10-13 08:41:24,37.76960527349255,-122.4110785167154,417979325,37.769573,-122.411117,4.865018,True
2023-10-13 08:41:25,37.76957007952096,-122.4109932291362,417979325,37.769522,-122.411051,7.297783,False
2023-10-13 08:41:26,37.76956020185948,-122.4109178862274,417979325,37.769482,-122.41098,10.162761,True
2023-10-13 08:41:27,37.76956694982125,-122.41081937654104,8916165,37.769542,-122.410774,4.791245,False
2023-10-13 08:41:28,37.76959078994542,-122.41071653767996,8916165,37.769591,-122.410716,0.035624,True
2023-10-13 08:41:29,37.76967328572015,-122.41062099054358,8916165,37.769672,-122.410619,0.200419,True
2023-10-13 08:41:30,37.769756399130266,-122.41052503792751,8916165,37.769752,-122.41052,0.594708,True
2023-10-13 08:41:31,37.76987414471873,-122.41044498962184,8916165,37.769842,-122.410405,4.944267,True
2023-10-13 08:41:32,37.76994641684301,-122.41034965469552,8916165,37.769914,-122.410312,4.807291,True
2023-10-13 08:41:33,37.77001738909157,-122.4102564207795,779092571,37.769981,-122.410226,4.82257,True
2023-10-13 08:41:34,37.77008863387248,-122.41017326055372,779092571,37.770054,-122.410131,5.27379,True
2023-10-13 08:41:35,37.77014535148872,-122.41010759388438,779092571,37.770108,-122.410061,5.735884,False
2023-10-13 08:41:36,37.770193355131575,-122.41005065883598,779092571,37.770154,-122.410002,6.043956,True
2023-10-13 08:41:37,37.770230703188425,-122.41001155717952,779092571,37.770188,-122.409958,6.601448,False
2023-10-13 08:41:38,37.77025422430665,-122.40998882436428,779092571,37.770208,-122.409932,7.068325,False
2023-10-13 08:41:39,37.770278059078656,-122.4099651342244,779092571,37.770229,-122.409905,7.50141,True
2023-10-13 08:41:40,37.770312284319935,-122.40992640424614,779092571,37.770261,-122.409863,7.835026,False
2023-10-13 08:41:41,37.770353128368825,-122.40987867513824,779092571,37.7703,-122.409813,8.126924,True
2023-10-13 08:41:42,37.77041009536709,-122.40980824071084,417400709,37.770356,-122.409741,8.280334,False
