time,latitude,longitude,osm_way_id,matched_latitude,matched_longitude,matched_distance,matched_type
2023-10-06 22:44:33,37.77932414634004,-122.44728968038568,396973462,37.779329,-122.447249,3.525253,True
2023-10-06 22:44:34,37.77932416454495,-122.44728940121146,396973462,37.779329,-122.447249,3.500841,False
2023-10-06 22:44:35,37.77931748924174,-122.44728781078707,396973462,37.779322,-122.447248,3.478503,False
2023-10-06 22:44:36,37.77930003350013,-122.4472840203629,396973462,37.779304,-122.447245,3.451898,False
2023-10-06 22:44:37,37.77927318235206,-122.44727831882408,396973462,37.779278,-122.447239,3.422114,False
2023-10-06 22:44:38,37.77923936911904,-122.44727152852803,396973462,37.779244,-122.447232,3.418236,False
2023-10-06 22:44:39,37.77920616090277,-122.44726555156927,396973462,37.779211,-122.447226,3.474148,True
2023-10-06 22:44:40,37.77917504461576,-122.44725968847531,396973462,37.779179,-122.44722,3.503866,False
2023-10-06 22:44:41,37.77914813790144,-122.44725422231386,396973462,37.779153,-122.447214,3.495358,False
2023-10-06 22:44:42,37.77913359360865,-122.44725106268665,396973462,37.779138,-122.447211,3.473069,False
2023-10-06 22:44:43,37.77913054611574,-122.44725011677568,396973462,37.779135,-122.447211,3.443894,False
2023-10-06 22:44:44,37.7791310809384,-122.44724992193018,396973462,37.779135,-122.447211,3.41832,False
2023-10-06 22:44:45,37.77912886558192,-122.44724928340794,396973462,37.779133,-122.44721,3.400895,False
2023-10-06 22:44:46,37.77912643992125,-122.44724894622058,396973462,37.779131,-122.44721,3.413559,False
2023-10-06 22:44:47,37.77912678301816,-122.44724914414788,396973462,37.779131,-122.44721,3.424972,False
2023-10-06 22:44:48,37.77912723138813,-122.4472493168163,396973462,37.779131,-122.44721,3.43314,False
2023-10-06 22:44:49,37.77912721083269,-122.44724931975068,396973462,37.779131,-122.44721,3.433689,False
2023-10-06 22:44:50,37.779128063361725,-122.44724945983587,396973462,37.779131,-122.44721,3.434887,False
2023-10-06 22:44:51,37.7791286904688,-122.44724945540412,396973462,37.779131,-122.44721,3.428087,False
2023-10-06 22:44:52,37.77912929516849,-122.44724943657,396973462,37.779131,-122.44721,3.421577,False
2023-10-06 22:44:53,37.77912974587534,-122.44724936576768,396973462,37.779131,-122.44721,3.412613,False
2023-10-06 22:44:54,37.779127166999984,-122.447248680978,396973462,37.779131,-122.44721,3.378992,False
2023-10-06 22:44:55,37.7791152232371,-122.44724614671804,396973462,37.779119,-122.447208,3.365054,True
2023-10-06 22:44:56,37.779098138186505,-122.4472425723988,396973462,37.779102,-122.447204,3.350721,False
2023-10-06 22:44:57,37.77907971901255,-122.44723868296458,396973462,37.779084,-122.447201,3.332161,False
2023-10-06 22:44:58,37.779058957037655,-122.44723416336076,396973462,37.779063,-122.447196,3.299546,False
2023-10-06 22:44:59,37.779029256429226,-122.4472280547594,396973462,37.779033,-122.44719,3.283692,False
2023-10-06 22:45:00,37.77899160650997,-122.44722059886924,396973462,37.778996,-122.447183,3.288428,True
2023-10-06 22:45:01,37.77894990358303,-122.44721283573664,396973462,37.778954,-122.447175,3.333657,False
