time,latitude,longitude,osm_way_id,matched_latitude,matched_longitude,matched_distance,matched_type
2023-10-13 03:10:20,37.78142805127793,-122.40477323004988,397127922,37.781393,-122.404817,5.400746,True
2023-10-13 03:10:21,37.78142805354419,-122.40477282865945,397127922,37.781393,-122.404817,5.425875,False
2023-10-13 03:10:22,37.78142980396255,-122.40477457252754,397127922,37.781395,-122.404818,5.453974,False
2023-10-13 03:10:23,37.78143207024805,-122.40477707060867,397127922,37.781397,-122.404821,5.475521,False
2023-10-13 03:10:24,37.78143317281764,-122.4047781513401,397127922,37.781398,-122.404822,5.494353,False
2023-10-13 03:10:25,37.78143415576029,-122.4047792227123,397127922,37.781399,-122.404823,5.504449,False
2023-10-13 03:10:26,37.78143434625278,-122.40477940239208,397127922,37.781399,-122.404824,5.50814,False
2023-10-13 03:10:27,37.78143427988171,-122.40477936763232,397127922,37.781399,-122.404824,5.505132,False
2023-10-13 03:10:28,37.78143406014391,-122.40477925379494,397127922,37.781399,-122.404824,5.495166,False
2023-10-13 03:10:29,37.781433825679024,-122.4047792675881,397127922,37.781399,-122.404824,5.476179,False
2023-10-13 03:10:30,37.78143370539876,-122.40477949564448,397127922,37.781399,-122.404824,5.452627,False
2023-10-13 03:10:31,37.781433587841946,-122.4047797937399,397127922,37.781399,-122.404824,5.424915,False
2023-10-13 03:10:32,37.78143363067274,-122.40478035190873,397127922,37.781399,-122.404824,5.393512,False
2023-10-13 03:10:33,37.78143360401268,-122.404780904486,397127922,37.781399,-122.404824,5.357159,False
2023-10-13 03:10:34,37.781433655333394,-122.40478165778094,397127922,37.781399,-122.404824,5.31443,False
2023-10-13 03:10:35,37.78143359247486,-122.40478231892934,397127922,37.7814,-122.404825,5.268524,False
2023-10-13 03:10:36,37.78143368795576,-122.40478316195318,397127922,37.7814,-122.404825,5.223668,False
2023-10-13 03:10:37,37.78143425451196,-122.40478462303672,397127922,37.781401,-122.404826,5.177162,False
2023-10-13 03:10:38,37.78143546916236,-122.40478692224578,397127922,37.781402,-122.404828,5.129142,False
2023-10-13 03:10:39,37.781435987604304,-122.4047884082017,397127922,37.781403,-122.404829,5.077346,False
2023-10-13 03:10:40,37.781436395956526,-122.404789634616,397127922,37.781404,-122.40483,5.033075,False
2023-10-13 03:10:41,37.78143660909129,-122.40479061433192,397127922,37.781404,-122.404831,4.988903,False
2023-10-13 03:10:42,37.78143665514679,-122.40479140973656,397127922,37.781405,-122.404831,4.943152,False
2023-10-13 03:10:43,37.78143719059858,-122.40479276388898,397127922,37.781405,-122.404832,4.900856,False
2023-10-13 03:10:44,37.78143812653507,-122.40479468554211,397127922,37.781407,-122.404834,4.85455,False
2023-10-13 03:10:45,37.78144979328716,-122.40481005712942,397127922,37.781419,-122.404849,4.809681,False
2023-10-13 03:10:46,37.781469978055696,-122.40483616490376,397127922,37.781439,-122.404874,4.763589,False
2023-10-13 03:10:47,37.781502708774944,-122.40488003308366,397127922,37.781473,-122.404917,4.596844,True
