time,latitude,longitude,osm_way_id,matched_latitude,matched_longitude,matched_distance,matched_type
2023-10-08 19:56:35,37.77205637992597,-122.42357906050516,86289465,37.772058,-122.423573,0.569319,True
2023-10-08 19:56:36,37.77205564065187,-122.42357942136624,86289465,37.772058,-122.423572,0.633393,False
2023-10-08 19:56:37,37.77204530744434,-122.42357370845669,86289465,37.772048,-122.423566,0.683288,False
2023-10-08 19:56:38,37.77202137913932,-122.42355951505888,86289465,37.772024,-122.423552,0.734339,False
2023-10-08 19:56:39,37.771973617569984,-122.423530883988,86289465,37.771977,-122.423521,0.87157,True
2023-10-08 19:56:40,37.77191946802718,-122.42349857343277,86289465,37.771923,-122.423488,0.991685,False
2023-10-08 19:56:41,37.77185514675877,-122.42345905400316,115944830,37.771859,-122.423447,1.151928,True
2023-10-08 19:56:42,37.77178774293094,-122.4234150839856,28596015,37.771792,-122.423404,1.079215,False
2023-10-08 19:56:43,37.77169768210664,-122.4233572479369,28596015,37.771701,-122.423347,0.994441,True
2023-10-08 19:56:44,37.771607671452834,-122.42330127652352,28596015,37.771612,-122.42329,1.07746,True
2023-10-08 19:56:45,37.77151074629277,-122.42324131425316,28596015,37.771515,-122.423229,1.190988,True
2023-10-08 19:56:46,37.77140558557718,-122.42317460687528,28596015,37.77141,-122.423162,1.185206,True
2023-10-08 19:56:47,37.77129587093162,-122.42310053289737,28596015,37.7713,-122.423089,1.09945,True
2023-10-08 19:56:48,37.77118342673104,-122.42301658211734,28596015,37.771187,-122.423007,0.945161,True
2023-10-08 19:56:49,37.77106887309472,-122.42292148666628,222603228,37.771074,-122.422911,1.059601,True
2023-10-08 19:56:50,37.77095425239434,-122.42280939405784,222603228,37.770958,-122.422803,0.66453,True
2023-10-08 19:56:51,37.770840156761054,-122.42268417310832,222603228,37.770843,-122.422679,0.574739,True
2023-10-08 19:56:52,37.77072451135339,-122.42254857426882,222603228,37.77073,-122.422541,0.905117,True
2023-10-08 19:56:53,37.77061332674048,-122.42239698532153,222603228,37.770619,-122.42239,0.896909,True
2023-10-08 19:56:54,37.77050792682878,-122.42223048337203,222603229,37.770514,-122.422224,0.891683,True
2023-10-08 19:56:55,37.770407895917565,-122.4220513235244,222603229,37.770416,-122.422044,1.12764,True
2023-10-08 19:56:56,37.77031744304016,-122.42185811900691,222603229,37.770326,-122.421851,1.165364,True
2023-10-08 19:56:57,37.77023783768389,-122.421652259603,222603229,37.770246,-122.421647,1.012936,True
2023-10-08 19:56:58,37.77016881381162,-122.42143672461864,222603229,37.770177,-122.421432,1.013218,True
2023-10-08 19:56:59,37.77011098688897,-122.42121371737446,222603229,37.770119,-122.42121,1.014386,True
2023-10-08 19:57:00,37.77006670098965,-122.4209810787838,222603229,37.770075,-122.420978,1.037824,True
2023-10-08 19:57:01,37.77003684038973,-122.42074124781664,222603229,37.770046,-122.420739,1.062982,True
2023-10-08 19:57:02,37.7700199922145,-122.4204930673009,222603229,37.770028,-122.420492,0.997135,True
2023-10-08 19:57:03,37.77001109869006,-122.42023867107945,222603229,37.770018,-122.420238,0.856249,True
2023-10-08 19:57:04,37.770000616956935,-122.41997867729567,222603229,37.77001,-122.419978,1.092374,True
2023-10-08 19:57:05,37.769989177562266,-122.4197135569349,222603229,37.77,-122.419712,1.307733,True
2023-10-08 19:57:06,37.76997312230448,-122.41944322416144,222603229,37.769985,-122.419441,1.427104,True
2023-10-08 19:57:07,37.76994810701124,-122.41917162934956,222603229,37.769959,-122.419169,1.219348,True
2023-10-08 19:57:08,37.7699140800747,-122.41890119379528,222603229,37.769921,-122.418899,0.799264,True
2023-10-08 19:57:09,37.76987266243647,-122.41863251757805,222603229,37.769876,-122.418631,0.456339,True
2023-10-08 19:57:10,37.769827184491845,-122.41836212132152,222603229,37.76983,-122.418361,0.384676,True
2023-10-08 19:57:11,37.76978193889415,-122.41809053354426,222603229,37.769785,-122.418089,0.401976,True
2023-10-08 19:57:12,37.769736873804085,-122.41781690814624,222603229,37.769741,-122.417815,0.502723,True
2023-10-08 19:57:13,37.769693952605664,-122.41754559838093,222603229,37.769699,-122.417544,0.652503,True
2023-10-08 19:57:14,37.76965497639267,-122.41727433628284,222603229,37.76966,-122.417273,0.646848,True
2023-10-08 19:57:15,37.769621149777024,-122.41700216807506,222603229,37.769626,-122.417001,0.647965,True
2023-10-08 19:57:16,37.769594900037546,-122.4167296435272,222603229,37.769602,-122.416728,0.879831,True
2023-10-08 19:57:17,37.769573019845794,-122.41645752247564,222603229,37.769587,-122.416456,1.575862,True
2023-10-08 19:57:18,37.769555862572005,-122.41618805002255,33111467,37.769573,-122.416186,1.914098,True
2023-10-08 19:57:19,37.76954374610019,-122.41591901377966,33111467,37.769555,-122.415917,1.331197,True
2023-10-08 19:57:20,37.76953303395508,-122.41565156712512,33111467,37.76954,-122.415651,0.795882,True
2023-10-08 19:57:21,37.7695269121006,-122.41538489712126,33111467,37.769532,-122.415384,0.614086,True
2023-10-08 19:57:22,37.76952084217231,-122.41511859257284,33111467,37.769527,-122.415118,0.7045,True
2023-10-08 19:57:23,37.769512282013935,-122.41485327583756,33111467,37.769521,-122.414852,1.072319,True
2023-10-08 19:57:24,37.76950338967988,-122.41458934958362,33111467,37.769515,-122.414588,1.383694,True
